Series;Time;Value
speed;2018-08-31 14:59:21;1.15999996662
speed;2018-08-31 15:03:21;0.379999995232
speed;2018-08-31 15:09:21;0.899999976158
speed;2018-08-31 15:13:21;0.439999997616
speed;2018-08-31 15:19:21;0.540000021458
speed;2018-08-31 15:23:21;0.740000009537
speed;2018-08-31 15:27:21;0.0399999991059
speed;2018-08-31 15:33:21;0.319999992847
speed;2018-08-31 15:37:21;0.119999997318
speed;2018-08-31 15:43:21;1.44000005722
speed;2018-08-31 15:49:21;0.10000000149
speed;2018-08-31 15:53:21;0.439999997616
speed;2018-08-31 15:57:21;0.600000023842
speed;2018-08-31 16:03:21;0.140000000596
speed;2018-08-31 16:07:21;1.17999994755
speed;2018-08-31 16:11:21;0.560000002384
speed;2018-08-31 16:17:21;1.20000004768
speed;2018-08-31 16:23:21;0.699999988079
speed;2018-08-31 16:27:21;0.800000011921
speed;2018-08-31 16:31:21;0.439999997616
speed;2018-08-31 16:37:21;0.259999990463
speed;2018-08-31 16:41:21;0.0399999991059
speed;2018-08-31 16:45:21;0.140000000596
speed;2018-08-31 16:49:21;0.019999999553
speed;2018-08-31 16:53:21;0.239999994636
speed;2018-08-31 16:59:21;0.0399999991059
speed;2018-08-31 17:05:21;0.319999992847
speed;2018-08-31 17:09:21;0
speed;2018-08-31 17:15:21;0.0399999991059
speed;2018-08-31 17:19:21;0.579999983311
speed;2018-08-31 17:25:21;0.0799999982119
speed;2018-08-31 17:31:21;0.819999992847
speed;2018-08-31 17:35:21;0
speed;2018-08-31 17:39:21;0.219999998808
speed;2018-08-31 17:45:21;0.019999999553
speed;2018-08-31 17:51:21;0.0599999986589
speed;2018-08-31 17:57:21;0.0599999986589
speed;2018-08-31 18:03:21;0.20000000298
speed;2018-08-31 18:09:21;0
speed;2018-08-31 18:13:21;0
speed;2018-08-31 18:17:21;0
speed;2018-08-31 18:23:21;0.300000011921
speed;2018-08-31 18:27:21;0.0399999991059
speed;2018-08-31 18:31:21;0
speed;2018-08-31 18:37:21;0
speed;2018-08-31 18:43:21;0.159999996424
speed;2018-08-31 18:49:21;0
speed;2018-08-31 18:55:21;0
speed;2018-08-31 19:01:21;0
speed;2018-08-31 19:05:21;0
speed;2018-08-31 19:11:21;0
speed;2018-08-31 19:17:21;0
speed;2018-08-31 19:21:21;0
speed;2018-08-31 19:27:21;0
speed;2018-08-31 19:33:21;0
speed;2018-08-31 19:39:21;0
speed;2018-08-31 19:43:21;0
speed;2018-08-31 19:49:21;0.0599999986589
speed;2018-08-31 19:55:21;0
speed;2018-08-31 19:59:21;0
speed;2018-08-31 20:03:21;1.03999996185
speed;2018-08-31 20:09:21;0
speed;2018-08-31 20:13:21;0.219999998808
speed;2018-08-31 20:19:21;0.72000002861
speed;2018-08-31 20:23:21;0.0399999991059
speed;2018-08-31 20:29:21;0.019999999553
speed;2018-08-31 20:35:21;0.019999999553
speed;2018-08-31 20:39:21;0
speed;2018-08-31 20:43:21;0
speed;2018-08-31 20:47:21;0.10000000149
speed;2018-08-31 20:51:21;0
speed;2018-08-31 20:57:21;0
speed;2018-08-31 21:03:21;0
speed;2018-08-31 21:09:21;0.319999992847
speed;2018-08-31 21:13:21;0
speed;2018-08-31 21:17:21;0.0799999982119
speed;2018-08-31 21:23:21;0
speed;2018-08-31 21:27:21;0
speed;2018-08-31 21:31:21;0.0399999991059
speed;2018-08-31 21:35:21;0.019999999553
speed;2018-08-31 21:41:21;0
speed;2018-08-31 21:45:21;0.019999999553
speed;2018-08-31 21:51:21;0
speed;2018-08-31 21:57:21;0.0399999991059
speed;2018-08-31 22:01:21;0.019999999553
speed;2018-08-31 22:07:21;0.0399999991059
speed;2018-08-31 22:11:21;0.280000001192
speed;2018-08-31 22:15:21;0
speed;2018-08-31 22:21:21;0.10000000149
speed;2018-08-31 22:25:21;0.0399999991059
speed;2018-08-31 22:29:21;0
speed;2018-08-31 22:35:21;0.159999996424
speed;2018-08-31 22:39:21;0.239999994636
speed;2018-08-31 22:45:21;0
speed;2018-08-31 22:49:21;1.17999994755
speed;2018-08-31 22:55:21;0.300000011921
speed;2018-08-31 23:01:21;0.0399999991059
speed;2018-08-31 23:05:21;0.159999996424
speed;2018-08-31 23:11:21;0
speed;2018-08-31 23:15:21;0.019999999553
speed;2018-08-31 23:19:21;0.019999999553
speed;2018-08-31 23:25:21;0
speed;2018-08-31 23:31:21;0.0599999986589
speed;2018-08-31 23:35:21;0.019999999553
speed;2018-08-31 23:41:21;0.019999999553
speed;2018-08-31 23:47:21;0.759999990463
speed;2018-08-31 23:53:21;0.519999980927
speed;2018-08-31 23:59:21;0.0599999986589
speed;2018-09-01 00:05:21;0.360000014305
speed;2018-09-01 00:11:21;0.140000000596
speed;2018-09-01 00:17:21;0.540000021458
speed;2018-09-01 00:21:21;0.10000000149
speed;2018-09-01 00:25:21;0.219999998808
speed;2018-09-01 00:29:21;0
speed;2018-09-01 00:33:21;0.620000004768
speed;2018-09-01 00:39:21;0.319999992847
speed;2018-09-01 00:45:21;0.019999999553
speed;2018-09-01 00:49:21;0.140000000596
speed;2018-09-01 00:55:21;0.600000023842
speed;2018-09-01 01:01:21;0.219999998808
speed;2018-09-01 01:07:21;0.340000003576
speed;2018-09-01 01:11:21;0
speed;2018-09-01 01:17:21;0.639999985695
speed;2018-09-01 01:21:21;0.460000008345
speed;2018-09-01 01:25:21;0.980000019073
speed;2018-09-01 01:29:21;0.560000002384
speed;2018-09-01 01:35:21;0.939999997616
speed;2018-09-01 01:39:21;0
speed;2018-09-01 01:43:21;0.379999995232
speed;2018-09-01 01:47:21;0.0799999982119
speed;2018-09-01 01:53:21;0.819999992847
speed;2018-09-01 01:59:21;0.5
speed;2018-09-01 02:03:21;0.639999985695
speed;2018-09-01 02:09:21;0.340000003576
speed;2018-09-01 02:13:21;0.620000004768
speed;2018-09-01 02:17:21;0.259999990463
speed;2018-09-01 02:23:21;0
speed;2018-09-01 02:29:21;0.0599999986589
speed;2018-09-01 02:33:21;0.019999999553
speed;2018-09-01 02:37:21;0.360000014305
speed;2018-09-01 02:41:21;0.439999997616
speed;2018-09-01 02:45:21;0.219999998808
speed;2018-09-01 02:51:21;0.879999995232
speed;2018-09-01 02:57:21;0.259999990463
speed;2018-09-01 03:01:21;0.20000000298
speed;2018-09-01 03:05:21;0.699999988079
speed;2018-09-01 03:09:21;0.119999997318
speed;2018-09-01 03:15:21;0.019999999553
speed;2018-09-01 03:19:21;0.0399999991059
speed;2018-09-01 03:23:21;0.0399999991059
speed;2018-09-01 03:29:21;0.660000026226
speed;2018-09-01 03:33:21;0.140000000596
speed;2018-09-01 03:37:22;0.20000000298
speed;2018-09-01 03:43:22;0.019999999553
speed;2018-09-01 03:47:22;0
speed;2018-09-01 03:51:22;0
speed;2018-09-01 03:57:22;0.300000011921
speed;2018-09-01 04:01:22;0.019999999553
speed;2018-09-01 04:07:22;0
speed;2018-09-01 04:11:22;0.10000000149
speed;2018-09-01 04:15:22;0.620000004768
speed;2018-09-01 04:19:22;0.140000000596
speed;2018-09-01 04:25:22;0.159999996424
speed;2018-09-01 04:29:22;0
speed;2018-09-01 04:33:22;0
speed;2018-09-01 04:37:22;0
speed;2018-09-01 04:43:22;0.0599999986589
speed;2018-09-01 04:47:22;0.519999980927
speed;2018-09-01 04:53:22;0.019999999553
speed;2018-09-01 04:59:22;0.860000014305
speed;2018-09-01 05:05:22;0.239999994636
speed;2018-09-01 05:11:22;0
speed;2018-09-01 05:17:22;0.019999999553
speed;2018-09-01 05:23:22;0.10000000149
speed;2018-09-01 05:27:22;0.0599999986589
speed;2018-09-01 05:33:22;0
speed;2018-09-01 05:37:22;0.0799999982119
speed;2018-09-01 05:41:22;0.159999996424
speed;2018-09-01 05:47:22;0.140000000596
speed;2018-09-01 05:51:22;0.10000000149
speed;2018-09-01 05:55:22;0.0399999991059
speed;2018-09-01 06:01:22;0.379999995232
speed;2018-09-01 06:07:22;0.620000004768
speed;2018-09-01 06:11:22;0.340000003576
speed;2018-09-01 06:17:22;0
speed;2018-09-01 06:21:22;0.460000008345
speed;2018-09-01 06:25:22;0
speed;2018-09-01 06:31:22;0
speed;2018-09-01 06:37:22;0.0799999982119
speed;2018-09-01 06:43:22;0.019999999553
speed;2018-09-01 06:49:22;0.300000011921
speed;2018-09-01 06:53:22;0.0399999991059
speed;2018-09-01 06:59:22;0.180000007153
speed;2018-09-01 07:03:22;0.019999999553
speed;2018-09-01 07:09:22;0.219999998808
speed;2018-09-01 07:13:22;0.259999990463
speed;2018-09-01 07:19:22;0
speed;2018-09-01 07:25:22;0.0399999991059
speed;2018-09-01 07:31:22;0.0799999982119
speed;2018-09-01 07:37:22;0.579999983311
speed;2018-09-01 07:41:22;0.379999995232
speed;2018-09-01 07:47:22;0.360000014305
speed;2018-09-01 07:53:22;0.319999992847
speed;2018-09-01 07:59:22;0.140000000596
speed;2018-09-01 08:05:22;0.0599999986589
speed;2018-09-01 08:09:22;0.0799999982119
speed;2018-09-01 08:13:22;0.40000000596
speed;2018-09-01 08:17:22;0.119999997318
speed;2018-09-01 08:23:22;0.300000011921
speed;2018-09-01 08:29:22;0.40000000596
speed;2018-09-01 08:35:22;0.239999994636
speed;2018-09-01 08:39:22;0.140000000596
speed;2018-09-01 08:45:22;0.600000023842
speed;2018-09-01 08:51:22;0.239999994636
speed;2018-09-01 08:57:22;0.019999999553
speed;2018-09-01 09:01:22;0.119999997318
speed;2018-09-01 09:05:22;0.119999997318
speed;2018-09-01 09:11:22;0.980000019073
speed;2018-09-01 09:15:22;0.159999996424
speed;2018-09-01 09:21:22;0.0399999991059
speed;2018-09-01 09:27:22;0.239999994636
speed;2018-09-01 09:33:22;0.239999994636
speed;2018-09-01 09:37:22;1.01999998093
speed;2018-09-01 09:41:22;0.439999997616
speed;2018-09-01 09:47:22;1.08000004292
speed;2018-09-01 09:51:22;0.360000014305
speed;2018-09-01 09:55:22;1.10000002384
speed;2018-09-01 09:59:22;0.0399999991059
speed;2018-09-01 10:03:22;1.62000000477
speed;2018-09-01 10:07:22;0.0799999982119
speed;2018-09-01 10:11:22;0.219999998808
speed;2018-09-01 10:15:22;1.03999996185
speed;2018-09-01 10:21:22;0.680000007153
speed;2018-09-01 10:25:22;0.10000000149
speed;2018-09-01 10:29:22;0.899999976158
speed;2018-09-01 10:33:22;0.639999985695
speed;2018-09-01 10:39:22;0.920000016689
speed;2018-09-01 10:45:22;1.20000004768
speed;2018-09-01 10:58:16;1.01999998093
speed;2018-09-01 11:04:16;1.84000003338
speed;2018-09-01 11:08:16;1.46000003815
speed;2018-09-01 11:12:16;0.759999990463
speed;2018-09-01 11:16:16;0.879999995232
speed;2018-09-01 11:20:16;1.77999997139
speed;2018-09-01 11:30:16;0.540000021458
speed;2018-09-01 11:36:16;0.740000009537
speed;2018-09-01 11:40:16;0.740000009537
speed;2018-09-01 11:46:16;0.0599999986589
speed;2018-09-01 11:52:48;0.819999992847
speed;2018-09-01 11:56:48;0.239999994636
speed;2018-09-01 12:00:48;1.10000002384
speed;2018-09-01 12:06:48;0.519999980927
speed;2018-09-01 12:10:48;0.660000026226
speed;2018-09-01 12:16:48;0.119999997318
speed;2018-09-01 12:20:48;0.019999999553
speed;2018-09-01 12:32:41;0.519999980927
speed;2018-09-01 12:38:41;0.620000004768
speed;2018-09-01 12:42:41;0.560000002384
speed;2018-09-01 12:48:41;0.379999995232
speed;2018-09-01 12:52:41;0.140000000596
speed;2018-09-01 12:56:41;0.360000014305
speed;2018-09-01 13:04:04;0.340000003576
speed;2018-09-01 13:08:04;0.379999995232
speed;2018-09-01 13:14:04;0.5
speed;2018-09-01 13:18:04;0.620000004768
speed;2018-09-01 13:22:04;0.540000021458
speed;2018-09-01 13:26:04;1.72000002861
speed;2018-09-01 13:32:04;1.27999997139
speed;2018-09-01 13:36:04;0.20000000298
speed;2018-09-01 13:42:04;0.280000001192
speed;2018-09-01 13:48:04;0.280000001192
speed;2018-09-01 13:52:04;0.40000000596
speed;2018-09-01 13:56:04;0.0399999991059
speed;2018-09-01 14:00:04;1.15999996662
speed;2018-09-01 14:06:04;0.740000009537
speed;2018-09-01 14:12:04;0.300000011921
speed;2018-09-01 14:16:04;0.980000019073
speed;2018-09-01 14:20:04;0.239999994636
speed;2018-09-01 14:24:04;0.379999995232
speed;2018-09-01 14:30:04;0
speed;2018-09-01 14:34:04;0.019999999553
speed;2018-09-01 14:40:04;0.680000007153
speed;2018-09-01 14:46:04;0.360000014305
speed;2018-09-01 14:50:04;0.259999990463
speed;2018-09-01 15:00:04;0.319999992847
speed;2018-09-01 15:06:04;0.360000014305
speed;2018-09-01 15:12:04;0.180000007153
speed;2018-09-01 15:18:04;0.800000011921
speed;2018-09-01 15:22:04;0.860000014305
speed;2018-09-01 15:28:04;0.0399999991059
speed;2018-09-01 15:34:04;0.019999999553
speed;2018-09-01 15:40:04;0.019999999553
speed;2018-09-01 15:46:04;0.300000011921
speed;2018-09-01 15:50:04;0.0799999982119
speed;2018-09-01 15:54:04;1.20000004768
speed;2018-09-01 15:58:04;0.10000000149
speed;2018-09-01 16:02:04;0.159999996424
speed;2018-09-01 16:06:04;0.019999999553
speed;2018-09-01 16:10:04;0.019999999553
speed;2018-09-01 16:14:04;0.379999995232
speed;2018-09-01 16:20:04;0.0399999991059
speed;2018-09-01 16:24:04;0.119999997318
speed;2018-09-01 16:28:04;0.839999973774
speed;2018-09-01 16:32:04;0.180000007153
speed;2018-09-01 16:38:04;0.019999999553
speed;2018-09-01 16:42:04;0.20000000298
speed;2018-09-01 16:48:04;0.280000001192
speed;2018-09-01 16:55:09;0.699999988079
speed;2018-09-01 17:02:30;0
speed;2018-09-01 17:06:30;0.019999999553
speed;2018-09-01 17:10:30;0.419999986887
speed;2018-09-01 17:16:30;0
speed;2018-09-01 17:22:30;0
speed;2018-09-01 17:26:30;0
speed;2018-09-01 17:32:30;0
speed;2018-09-01 17:38:30;0.0799999982119
speed;2018-09-01 17:44:30;0.0399999991059
speed;2018-09-01 17:50:30;0.0399999991059
speed;2018-09-01 17:54:30;0.460000008345
speed;2018-09-01 18:00:30;0.019999999553
speed;2018-09-01 18:06:30;0.0399999991059
speed;2018-09-01 18:12:30;1.12000000477
speed;2018-09-01 18:18:30;0.019999999553
speed;2018-09-01 18:22:30;0.300000011921
speed;2018-09-01 18:26:30;0.660000026226
speed;2018-09-01 18:30:30;1.32000005245
speed;2018-09-01 18:34:30;0.0399999991059
speed;2018-09-01 18:38:30;0
speed;2018-09-01 18:44:30;0
speed;2018-09-01 18:50:30;0
speed;2018-09-01 18:56:30;0.340000003576
speed;2018-09-01 19:00:30;0.0399999991059
speed;2018-09-01 19:04:30;0.019999999553
speed;2018-09-01 19:10:30;0
speed;2018-09-01 19:16:30;0
speed;2018-09-01 19:20:30;0
speed;2018-09-01 19:26:30;0
speed;2018-09-01 19:32:30;0.239999994636
speed;2018-09-01 19:36:30;0
speed;2018-09-01 19:42:30;0.0399999991059
speed;2018-09-01 19:46:30;0.300000011921
speed;2018-09-01 19:52:30;1.39999997616
speed;2018-09-01 19:56:30;0
speed;2018-09-01 20:00:30;0.259999990463
speed;2018-09-01 20:06:30;0.280000001192
speed;2018-09-01 20:12:30;0.479999989271
speed;2018-09-01 20:16:30;0.0799999982119
speed;2018-09-01 20:20:30;0.10000000149
speed;2018-09-01 20:24:30;0.20000000298
speed;2018-09-01 20:28:30;0.119999997318
speed;2018-09-01 20:34:30;0.899999976158
speed;2018-09-01 20:38:30;0.019999999553
speed;2018-09-01 20:42:30;0.620000004768
speed;2018-09-01 20:48:30;0.319999992847
speed;2018-09-01 20:54:30;0.0399999991059
speed;2018-09-01 20:58:30;0.340000003576
speed;2018-09-01 21:02:30;0
speed;2018-09-01 21:08:30;0.0399999991059
speed;2018-09-01 21:12:30;0.019999999553
speed;2018-09-01 21:18:30;0
speed;2018-09-01 21:24:30;0.140000000596
speed;2018-09-01 21:28:30;0.319999992847
speed;2018-09-01 21:34:30;0.0399999991059
speed;2018-09-01 21:40:30;0.159999996424
speed;2018-09-01 21:44:30;0.019999999553
speed;2018-09-01 21:50:30;0.019999999553
speed;2018-09-01 21:56:30;0.959999978542
speed;2018-09-01 22:00:30;0.159999996424
speed;2018-09-01 22:06:30;0.0399999991059
speed;2018-09-01 22:10:30;0.340000003576
speed;2018-09-01 22:14:30;0.019999999553
speed;2018-09-01 22:26:30;0.019999999553
speed;2018-09-01 22:32:30;0.0799999982119
speed;2018-09-01 22:36:30;0.540000021458
speed;2018-09-01 22:42:30;0.280000001192
speed;2018-09-01 22:46:30;0.419999986887
speed;2018-09-01 22:52:30;0.280000001192
speed;2018-09-01 22:56:30;0.0599999986589
speed;2018-09-01 23:02:30;0.899999976158
speed;2018-09-01 23:08:30;0.180000007153
speed;2018-09-01 23:14:30;0.140000000596
speed;2018-09-01 23:20:30;0
speed;2018-09-01 23:26:30;0.360000014305
speed;2018-09-01 23:30:30;0.019999999553
speed;2018-09-01 23:36:30;0.0399999991059
speed;2018-09-01 23:40:30;0.119999997318
speed;2018-09-01 23:46:30;0.0399999991059
speed;2018-09-01 23:52:30;0.019999999553
speed;2018-09-01 23:58:30;0
speed;2018-09-02 00:04:30;0.10000000149
speed;2018-09-02 00:10:30;0
speed;2018-09-02 00:14:30;0.419999986887
speed;2018-09-02 00:20:30;0.0399999991059
speed;2018-09-02 00:26:30;0
speed;2018-09-02 00:32:30;0.5
speed;2018-09-02 00:36:30;0.40000000596
speed;2018-09-02 00:42:30;1.03999996185
speed;2018-09-02 00:46:30;2.81999993324
speed;2018-09-02 00:50:30;0.019999999553
speed;2018-09-02 00:56:30;0
speed;2018-09-02 01:02:30;0.019999999553
speed;2018-09-02 01:06:30;0.019999999553
speed;2018-09-02 01:12:30;0
speed;2018-09-02 01:16:30;0.0399999991059
speed;2018-09-02 01:22:30;0.019999999553
speed;2018-09-02 01:28:30;0.360000014305
speed;2018-09-02 01:32:30;0.0399999991059
speed;2018-09-02 01:36:30;0.140000000596
speed;2018-09-02 01:42:30;0.40000000596
speed;2018-09-02 01:46:30;0.0399999991059
speed;2018-09-02 01:50:30;0.019999999553
speed;2018-09-02 01:56:30;0.019999999553
speed;2018-09-02 02:02:30;0
speed;2018-09-02 02:06:30;0
speed;2018-09-02 02:10:30;0
speed;2018-09-02 02:14:30;0.0399999991059
speed;2018-09-02 02:18:30;0.0399999991059
speed;2018-09-02 02:22:30;0.019999999553
speed;2018-09-02 02:26:30;0.019999999553
speed;2018-09-02 02:30:30;0
speed;2018-09-02 02:34:30;0
speed;2018-09-02 02:38:30;0.0599999986589
speed;2018-09-02 02:44:30;0
speed;2018-09-02 02:50:30;0
speed;2018-09-02 02:56:30;0
speed;2018-09-02 03:00:30;0
speed;2018-09-02 03:04:30;0
speed;2018-09-02 03:10:30;0.019999999553
speed;2018-09-02 03:14:30;0.019999999553
speed;2018-09-02 03:18:30;0.019999999553
speed;2018-09-02 03:22:30;0.019999999553
speed;2018-09-02 03:28:30;0
speed;2018-09-02 03:32:30;0.019999999553
speed;2018-09-02 03:36:30;0.159999996424
speed;2018-09-02 03:40:30;0.0799999982119
speed;2018-09-02 03:44:30;0.0399999991059
speed;2018-09-02 03:48:30;0.740000009537
speed;2018-09-02 03:52:30;0
speed;2018-09-02 03:58:30;0
speed;2018-09-02 04:02:30;0.0599999986589
speed;2018-09-02 04:08:30;0.019999999553
speed;2018-09-02 04:12:30;0
speed;2018-09-02 04:18:30;0.0799999982119
speed;2018-09-02 04:22:30;0
speed;2018-09-02 04:28:30;0.180000007153
speed;2018-09-02 04:32:30;0.019999999553
speed;2018-09-02 04:36:30;0.0399999991059
speed;2018-09-02 04:40:30;0.140000000596
speed;2018-09-02 04:46:30;0.239999994636
speed;2018-09-02 04:50:30;0.0799999982119
speed;2018-09-02 04:56:30;0.0599999986589
speed;2018-09-02 05:02:30;0.259999990463
speed;2018-09-02 05:08:30;0.0599999986589
speed;2018-09-02 05:14:30;0.519999980927
speed;2018-09-02 05:18:30;0.419999986887
speed;2018-09-02 05:22:30;0.40000000596
speed;2018-09-02 05:28:30;0.0399999991059
speed;2018-09-02 05:32:30;0
speed;2018-09-02 05:38:30;0.10000000149
speed;2018-09-02 05:42:30;0.119999997318
speed;2018-09-02 05:48:30;0.519999980927
speed;2018-09-02 05:52:30;0.019999999553
speed;2018-09-02 05:56:30;0.159999996424
speed;2018-09-02 06:00:30;0
speed;2018-09-02 06:04:30;0.680000007153
speed;2018-09-02 06:10:30;0.0599999986589
speed;2018-09-02 06:16:30;0.019999999553
speed;2018-09-02 06:22:30;0.019999999553
speed;2018-09-02 06:28:30;0.019999999553
speed;2018-09-02 06:34:30;0
speed;2018-09-02 06:42:30;0
speed;2018-09-02 06:46:30;0.140000000596
speed;2018-09-02 06:50:30;0
speed;2018-09-02 06:54:30;0.10000000149
speed;2018-09-02 07:00:30;0.699999988079
speed;2018-09-02 07:06:30;0
speed;2018-09-02 07:10:30;0.419999986887
speed;2018-09-02 07:14:30;0.439999997616
speed;2018-09-02 07:18:30;0.119999997318
speed;2018-09-02 07:24:30;0.180000007153
speed;2018-09-02 07:28:30;0.0399999991059
speed;2018-09-02 07:32:30;0
speed;2018-09-02 07:38:30;0.699999988079
speed;2018-09-02 07:42:30;0.019999999553
speed;2018-09-02 07:46:30;0.460000008345
speed;2018-09-02 07:52:30;0.20000000298
speed;2018-09-02 07:56:30;0.0799999982119
speed;2018-09-02 08:02:30;0
speed;2018-09-02 08:08:30;0.180000007153
speed;2018-09-02 08:14:30;0.119999997318
speed;2018-09-02 08:18:30;0.180000007153
speed;2018-09-02 08:22:30;0.180000007153
speed;2018-09-02 08:28:30;0.140000000596
speed;2018-09-02 08:32:30;0.239999994636
speed;2018-09-02 08:38:30;0.40000000596
speed;2018-09-02 08:42:30;0.10000000149
speed;2018-09-02 08:48:30;0.340000003576
speed;2018-09-02 08:54:30;0.899999976158
speed;2018-09-02 08:58:30;0.479999989271
speed;2018-09-02 09:02:30;0.0399999991059
speed;2018-09-02 09:12:30;0.439999997616
speed;2018-09-02 09:18:30;0.560000002384
speed;2018-09-02 09:24:30;0.0599999986589
speed;2018-09-02 09:30:30;0.519999980927
speed;2018-09-02 09:34:30;0.699999988079
speed;2018-09-02 09:38:30;0.180000007153
speed;2018-09-02 09:42:30;0.239999994636
speed;2018-09-02 09:46:30;0.479999989271
speed;2018-09-02 09:50:30;0.0399999991059
speed;2018-09-02 09:54:30;0.340000003576
speed;2018-09-02 10:00:30;0.219999998808
speed;2018-09-02 10:04:30;0.20000000298
speed;2018-09-02 10:10:30;0.239999994636
speed;2018-09-02 10:14:30;0.479999989271
speed;2018-09-02 10:18:30;1.10000002384
speed;2018-09-02 10:22:30;1.08000004292
speed;2018-09-02 10:28:30;0.0799999982119
speed;2018-09-02 10:32:30;0.159999996424
speed;2018-09-02 10:36:30;0.140000000596
speed;2018-09-02 10:42:30;1.27999997139
speed;2018-09-02 10:46:30;1.44000005722
speed;2018-09-02 10:52:30;0.10000000149
speed;2018-09-02 10:56:30;0.860000014305
speed;2018-09-02 11:00:30;0.259999990463
speed;2018-09-02 11:04:30;0.620000004768
speed;2018-09-02 11:08:30;0.5
speed;2018-09-02 11:12:31;0.40000000596
speed;2018-09-02 11:16:31;0.019999999553
speed;2018-09-02 11:22:31;0.959999978542
speed;2018-09-02 11:28:31;0.699999988079
speed;2018-09-02 11:32:31;1.75999999046
speed;2018-09-02 11:36:31;0.620000004768
speed;2018-09-02 11:42:31;1.63999998569
speed;2018-09-02 11:48:31;0.759999990463
speed;2018-09-02 11:58:31;1.94000005722
speed;2018-09-02 12:04:31;0.839999973774
speed;2018-09-02 12:10:31;0.300000011921
speed;2018-09-02 12:16:31;0.860000014305
speed;2018-09-02 12:22:31;0.519999980927
speed;2018-09-02 12:28:31;0.759999990463
speed;2018-09-02 12:34:31;1.87999999523
speed;2018-09-02 12:38:31;1.27999997139
speed;2018-09-02 12:42:31;0.639999985695
speed;2018-09-02 12:48:31;0.819999992847
speed;2018-09-02 12:54:31;0.699999988079
speed;2018-09-02 12:58:31;0.540000021458
speed;2018-09-02 13:02:31;2.05999994278
speed;2018-09-02 13:06:31;1.01999998093
speed;2018-09-02 13:10:31;0.579999983311
speed;2018-09-02 13:14:31;0.579999983311
speed;2018-09-02 13:18:31;0.959999978542
speed;2018-09-02 13:24:31;0.159999996424
speed;2018-09-02 13:28:31;1.41999995708
speed;2018-09-02 13:34:31;0.800000011921
speed;2018-09-02 13:40:31;0.119999997318
speed;2018-09-02 13:44:31;2.20000004768
speed;2018-09-02 13:48:31;0.600000023842
speed;2018-09-02 13:54:31;1.10000002384
speed;2018-09-02 14:00:31;0.579999983311
speed;2018-09-02 14:04:31;0.519999980927
speed;2018-09-02 14:10:31;0.159999996424
speed;2018-09-02 14:16:31;0.140000000596
speed;2018-09-02 14:22:31;0.680000007153
speed;2018-09-02 14:28:31;1.46000003815
speed;2018-09-02 14:34:31;1.05999994278
speed;2018-09-02 14:38:31;1.96000003815
speed;2018-09-02 14:42:31;0.680000007153
speed;2018-09-02 14:46:31;0.300000011921
speed;2018-09-02 14:50:31;0.360000014305
speed;2018-09-02 14:54:31;0.340000003576
speed;2018-09-02 14:58:31;0.40000000596
speed;2018-09-02 15:02:31;0.620000004768
speed;2018-09-02 15:06:31;1.24000000954
speed;2018-09-02 15:12:31;0.660000026226
speed;2018-09-02 15:18:31;0.419999986887
speed;2018-09-02 15:24:31;0.600000023842
speed;2018-09-02 15:28:31;0.620000004768
speed;2018-09-02 15:32:31;0.239999994636
speed;2018-09-02 15:38:31;0.0799999982119
speed;2018-09-02 15:44:31;0.479999989271
speed;2018-09-02 15:48:31;0.759999990463
speed;2018-09-02 15:52:31;1.36000001431
