"time","conc","wdir","wspeed","minute","hour","dow","wos"
2018-09-02 05:30:00,0.52875,135,0.0399999991059,330,5,"Sunday","1"
2018-09-02 05:35:00,0.508,135,0,335,5,"Sunday","1"
2018-09-02 05:40:00,0.4835,90,0.10000000149,340,5,"Sunday","1"
2018-09-02 05:45:00,0.563,225,0.119999997318,345,5,"Sunday","1"
2018-09-02 05:50:00,0.48175,45,0.519999980927,350,5,"Sunday","1"
2018-09-02 05:55:00,0.4412,135,0.019999999553,355,5,"Sunday","1"
2018-09-02 06:00:00,0.486,135,0.159999996424,360,6,"Sunday","1"
2018-09-02 06:05:00,0.603,225,0.3400000035765,365,6,"Sunday","1"
2018-09-02 06:10:00,0.4665,NA,NA,370,6,"Sunday","1"
2018-09-02 06:15:00,0.553,180,0.0599999986589,375,6,"Sunday","1"
2018-09-02 06:20:00,0.58275,135,0.019999999553,380,6,"Sunday","1"
2018-09-02 06:25:00,0.61425,135,0.019999999553,385,6,"Sunday","1"
2018-09-02 06:30:00,0.74575,90,0.019999999553,390,6,"Sunday","1"
2018-09-02 06:35:00,0.9142,135,0,395,6,"Sunday","1"
2018-09-02 06:40:00,0.8765,NA,NA,400,6,"Sunday","1"
2018-09-02 06:45:00,0.58775,135,0,405,6,"Sunday","1"
2018-09-02 06:50:00,0.80275,135,0.140000000596,410,6,"Sunday","1"
2018-09-02 06:55:00,0.75125,135,0.050000000745,415,6,"Sunday","1"
2018-09-02 07:00:00,0.70175,NA,NA,420,7,"Sunday","1"
2018-09-02 07:05:00,0.943,180,0.699999988079,425,7,"Sunday","1"
2018-09-02 07:10:00,0.7872,270,0,430,7,"Sunday","1"
2018-09-02 07:15:00,0.7075,270,0.4299999922515,435,7,"Sunday","1"
2018-09-02 07:20:00,0.628,225,0.119999997318,440,7,"Sunday","1"
2018-09-02 07:25:00,0.74875,135,0.180000007153,445,7,"Sunday","1"
2018-09-02 07:30:00,0.5955,135,0.0399999991059,450,7,"Sunday","1"
2018-09-02 07:35:00,0.58425,270,0,455,7,"Sunday","1"
2018-09-02 07:40:00,0.721,90,0.699999988079,460,7,"Sunday","1"
2018-09-02 07:45:00,0.64675,270,0.019999999553,465,7,"Sunday","1"
2018-09-02 07:50:00,0.62475,270,0.460000008345,470,7,"Sunday","1"
2018-09-02 07:55:00,0.607,270,0.20000000298,475,7,"Sunday","1"
2018-09-02 08:00:00,0.61625,135,0.0799999982119,480,8,"Sunday","1"
2018-09-02 08:05:00,0.67275,135,0,485,8,"Sunday","1"
2018-09-02 08:10:00,0.756,135,0.180000007153,490,8,"Sunday","1"
2018-09-02 08:15:00,0.5882,270,0.119999997318,495,8,"Sunday","1"
2018-09-02 08:20:00,0.64675,270,0.180000007153,500,8,"Sunday","1"
2018-09-02 08:25:00,0.729,270,0.180000007153,505,8,"Sunday","1"
2018-09-02 08:30:00,0.621,270,0.140000000596,510,8,"Sunday","1"
2018-09-02 08:35:00,0.66275,270,0.239999994636,515,8,"Sunday","1"
2018-09-02 08:40:00,0.7095,270,0.40000000596,520,8,"Sunday","1"
2018-09-02 08:45:00,0.66225,270,0.10000000149,525,8,"Sunday","1"
2018-09-02 08:50:00,0.755,225,0.340000003576,530,8,"Sunday","1"
2018-09-02 08:55:00,0.8855,270,0.899999976158,535,8,"Sunday","1"
2018-09-02 09:00:00,0.63125,135,0.479999989271,540,9,"Sunday","1"
2018-09-02 09:05:00,0.7804,270,0.0399999991059,545,9,"Sunday","1"
2018-09-02 09:10:00,0.6785,NA,NA,550,9,"Sunday","1"
2018-09-02 09:15:00,0.767,270,0.439999997616,555,9,"Sunday","1"
2018-09-02 09:20:00,0.6465,135,0.560000002384,560,9,"Sunday","1"
2018-09-02 09:25:00,1.09825,270,0.0599999986589,565,9,"Sunday","1"
2018-09-02 09:30:00,0.78525,NA,NA,570,9,"Sunday","1"
2018-09-02 09:35:00,0.928,270,0.609999984503,575,9,"Sunday","1"
2018-09-02 09:40:00,1.44125,90,0.180000007153,580,9,"Sunday","1"
2018-09-02 09:45:00,0.821,270,0.239999994636,585,9,"Sunday","1"
2018-09-02 09:50:00,0.68025,135,0.479999989271,590,9,"Sunday","1"
2018-09-02 09:55:00,1.1308,270,0.19000000134095,595,9,"Sunday","1"
2018-09-02 10:00:00,0.94375,NA,NA,600,10,"Sunday","1"
2018-09-02 10:05:00,1.211,270,0.210000000894,605,10,"Sunday","1"
2018-09-02 10:10:00,0.97375,NA,NA,610,10,"Sunday","1"
2018-09-02 10:15:00,0.70925,180,0.3599999919535,615,10,"Sunday","1"
2018-09-02 10:20:00,1.17175,270,1.10000002384,620,10,"Sunday","1"
2018-09-02 10:25:00,1.2485,270,1.08000004292,625,10,"Sunday","1"
2018-09-02 10:30:00,0.64375,270,0.0799999982119,630,10,"Sunday","1"
2018-09-02 10:35:00,0.9196,270,0.159999996424,635,10,"Sunday","1"
2018-09-02 10:40:00,0.828,135,0.140000000596,640,10,"Sunday","1"
2018-09-02 10:45:00,0.9212,270,1.27999997139,645,10,"Sunday","1"
2018-09-02 10:50:00,1.04225,270,1.44000005722,650,10,"Sunday","1"
2018-09-02 10:55:00,0.7105,270,0.10000000149,655,10,"Sunday","1"
2018-09-02 11:00:00,0.893,270,0.860000014305,660,11,"Sunday","1"
2018-09-02 11:05:00,0.62875,135,0.4399999976155,665,11,"Sunday","1"
2018-09-02 11:10:00,0.8605,270,0.5,670,11,"Sunday","1"
2018-09-02 11:15:00,0.7905,135,0.40000000596,675,11,"Sunday","1"
2018-09-02 11:20:00,1.0882,270,0.019999999553,680,11,"Sunday","1"
2018-09-02 11:25:00,0.59175,270,0.959999978542,685,11,"Sunday","1"
2018-09-02 11:30:00,1.16825,270,0.699999988079,690,11,"Sunday","1"
2018-09-02 11:35:00,0.81975,270,1.75999999046,695,11,"Sunday","1"
2018-09-02 11:40:00,0.589,270,0.620000004768,700,11,"Sunday","1"
2018-09-02 11:45:00,0.891,135,1.63999998569,705,11,"Sunday","1"
2018-09-02 11:50:00,0.8564,270,0.759999990463,710,11,"Sunday","1"
2018-09-02 11:55:00,1.164,NA,NA,715,11,"Sunday","1"
2018-09-02 12:00:00,1.194,135,1.94000005722,720,12,"Sunday","1"
2018-09-02 12:05:00,1.054,270,0.839999973774,725,12,"Sunday","1"
2018-09-02 12:10:00,0.845333333333333,NA,NA,730,12,"Sunday","1"
2018-09-02 12:15:00,0.625,270,0.300000011921,735,12,"Sunday","1"
2018-09-02 12:20:00,0.7142,135,0.860000014305,740,12,"Sunday","1"
2018-09-02 12:25:00,0.75725,135,0.519999980927,745,12,"Sunday","1"
2018-09-02 12:30:00,0.855,135,0.759999990463,750,12,"Sunday","1"
2018-09-02 12:35:00,0.913,270,1.87999999523,755,12,"Sunday","1"
2018-09-02 12:40:00,0.6935,270,1.27999997139,760,12,"Sunday","1"
2018-09-02 12:45:00,0.7578,135,0.639999985695,765,12,"Sunday","1"
2018-09-02 12:50:00,1.0538,135,0.819999992847,770,12,"Sunday","1"
2018-09-02 12:55:00,1.43,135,0.699999988079,775,12,"Sunday","1"
2018-09-02 13:00:00,0.8185,135,0.540000021458,780,13,"Sunday","1"
2018-09-02 13:05:00,0.92275,135,2.05999994278,785,13,"Sunday","1"
2018-09-02 13:10:00,0.657,270,1.01999998093,790,13,"Sunday","1"
2018-09-02 13:15:00,0.6445,135,0.579999983311,795,13,"Sunday","1"
2018-09-02 13:20:00,0.7895,270,0.959999978542,800,13,"Sunday","1"
2018-09-02 13:25:00,0.8805,180,0.159999996424,805,13,"Sunday","1"
2018-09-02 13:30:00,0.7765,90,1.41999995708,810,13,"Sunday","1"
2018-09-02 13:35:00,0.885,270,0.800000011921,815,13,"Sunday","1"
2018-09-02 13:40:00,0.825,NA,NA,820,13,"Sunday","1"
2018-09-02 13:45:00,1.1776,270,1.160000022499,825,13,"Sunday","1"
2018-09-02 13:50:00,1.1632,270,0.600000023842,830,13,"Sunday","1"
2018-09-02 13:55:00,0.853,270,1.10000002384,835,13,"Sunday","1"
2018-09-02 14:00:00,1.00925,NA,NA,840,14,"Sunday","1"
2018-09-02 14:05:00,0.757,90,0.549999982119,845,14,"Sunday","1"
2018-09-02 14:10:00,0.98925,NA,NA,850,14,"Sunday","1"
2018-09-02 14:15:00,0.77725,270,0.159999996424,855,14,"Sunday","1"
2018-09-02 14:20:00,0.8902,135,0.140000000596,860,14,"Sunday","1"
2018-09-02 14:25:00,0.91575,270,0.680000007153,865,14,"Sunday","1"
2018-09-02 14:30:00,1.00275,135,1.46000003815,870,14,"Sunday","1"
2018-09-02 14:35:00,1.0305,270,1.05999994278,875,14,"Sunday","1"
2018-09-02 14:40:00,1.12525,90,1.96000003815,880,14,"Sunday","1"
2018-09-02 14:45:00,1.076,135,0.680000007153,885,14,"Sunday","1"
2018-09-02 14:50:00,0.744,135,0.300000011921,890,14,"Sunday","1"
2018-09-02 14:55:00,0.7416,270,0.3500000089405,895,14,"Sunday","1"
2018-09-02 15:00:00,0.6985,135,0.40000000596,900,15,"Sunday","1"
2018-09-02 15:05:00,0.91975,270,0.620000004768,905,15,"Sunday","1"
2018-09-02 15:10:00,1.68125,270,1.24000000954,910,15,"Sunday","1"
2018-09-02 15:15:00,1.132,270,0.660000026226,915,15,"Sunday","1"
2018-09-02 15:20:00,0.88075,135,0.419999986887,920,15,"Sunday","1"
2018-09-02 15:25:00,0.78625,135,0.600000023842,925,15,"Sunday","1"
2018-09-02 15:30:00,0.9478,225,0.620000004768,930,15,"Sunday","1"
2018-09-02 15:35:00,0.9785,270,0.239999994636,935,15,"Sunday","1"
2018-09-02 15:40:00,0.79,225,0.0799999982119,940,15,"Sunday","1"
2018-09-02 15:45:00,0.74925,225,0.479999989271,945,15,"Sunday","1"
2018-09-02 15:50:00,0.80475,45,0.759999990463,950,15,"Sunday","1"
2018-09-02 15:55:00,1.29175,270,1.36000001431,955,15,"Sunday","1"
2018-09-02 16:00:00,0.72925,270,0.0799999982119,960,16,"Sunday","1"
2018-09-02 16:05:00,0.7766,270,0.259999990463,965,16,"Sunday","1"
2018-09-02 16:10:00,0.7366,270,0.0799999982119,970,16,"Sunday","1"
2018-09-02 16:15:00,0.759,135,0.40000000596,975,16,"Sunday","1"
2018-09-02 16:20:00,0.841,135,0.0399999991059,980,16,"Sunday","1"
2018-09-02 16:25:00,0.70225,270,0.0799999982119,985,16,"Sunday","1"
2018-09-02 16:30:00,0.797,NA,NA,990,16,"Sunday","1"
2018-09-02 16:35:00,0.86475,135,0.0399999991059,995,16,"Sunday","1"
2018-09-02 16:40:00,0.9386,135,0,1000,16,"Sunday","1"
2018-09-02 16:45:00,1.199,90,0.540000021458,1005,16,"Sunday","1"
2018-09-02 16:50:00,0.8525,225,0.280000001192,1010,16,"Sunday","1"
2018-09-02 16:55:00,0.90875,225,0.119999997318,1015,16,"Sunday","1"
2018-09-02 17:00:00,1.12025,225,0.180000007153,1020,17,"Sunday","1"
2018-09-02 17:05:00,0.8175,225,0.019999999553,1025,17,"Sunday","1"
2018-09-02 17:10:00,0.8565,270,0.019999999553,1030,17,"Sunday","1"
2018-09-02 17:15:00,0.85875,270,0.319999992847,1035,17,"Sunday","1"
2018-09-02 17:20:00,0.99725,NA,NA,1040,17,"Sunday","1"
2018-09-02 17:25:00,1.062,270,0.1699999962,1045,17,"Sunday","1"
2018-09-02 17:30:00,1.4025,270,0.939999997616,1050,17,"Sunday","1"
2018-09-02 17:35:00,1.0945,135,0.0399999991059,1055,17,"Sunday","1"
2018-09-02 17:40:00,1.0765,270,0.019999999553,1060,17,"Sunday","1"
2018-09-02 17:45:00,0.9446,270,0,1065,17,"Sunday","1"
2018-09-02 17:50:00,1.09825,270,0.159999996424,1070,17,"Sunday","1"
2018-09-02 17:55:00,1.15075,135,0.0399999991059,1075,17,"Sunday","1"
2018-09-02 18:00:00,1.32725,270,0.0599999986589,1080,18,"Sunday","1"
2018-09-02 18:05:00,1.2355,225,0,1085,18,"Sunday","1"
2018-09-02 18:10:00,1.619,225,0.019999999553,1090,18,"Sunday","1"
2018-09-02 18:15:00,1.1436,225,0,1095,18,"Sunday","1"
2018-09-02 18:20:00,1.4042,225,0,1100,18,"Sunday","1"
2018-09-02 18:25:00,2.2185,270,0.0399999991059,1105,18,"Sunday","1"
2018-09-02 18:30:00,2.363,225,0,1110,18,"Sunday","1"
2018-09-02 18:35:00,2.1815,180,0,1115,18,"Sunday","1"
2018-09-02 18:40:00,2.3985,NA,NA,1120,18,"Sunday","1"
2018-09-02 18:45:00,2.1725,180,0,1125,18,"Sunday","1"
2018-09-02 18:50:00,1.874,NA,NA,1130,18,"Sunday","1"
2018-09-02 18:55:00,1.36225,180,0,1135,18,"Sunday","1"
2018-09-02 19:00:00,2.02875,NA,NA,1140,19,"Sunday","1"
2018-09-02 19:05:00,2.872,270,0,1145,19,"Sunday","1"
2018-09-02 19:10:00,2.89175,225,0.019999999553,1150,19,"Sunday","1"
2018-09-02 19:15:00,2.83975,135,0,1155,19,"Sunday","1"
2018-09-02 19:20:00,2.75825,135,0,1160,19,"Sunday","1"
2018-09-02 19:25:00,2.5654,270,0.019999999553,1165,19,"Sunday","1"
2018-09-02 19:30:00,2.15675,225,0,1170,19,"Sunday","1"
2018-09-02 19:35:00,1.9165,135,0.0399999991059,1175,19,"Sunday","1"
2018-09-02 19:40:00,1.8805,NA,NA,1180,19,"Sunday","1"
2018-09-02 19:45:00,1.60025,225,0,1185,19,"Sunday","1"
2018-09-02 19:50:00,1.46375,NA,NA,1190,19,"Sunday","1"
2018-09-02 19:55:00,1.5374,225,0,1195,19,"Sunday","1"
2018-09-02 20:00:00,1.8695,225,0,1200,20,"Sunday","1"
2018-09-02 20:05:00,1.55825,225,0,1205,20,"Sunday","1"
2018-09-02 20:10:00,1.317,135,0,1210,20,"Sunday","1"
2018-09-02 20:15:00,1.52175,135,0,1215,20,"Sunday","1"
2018-09-02 20:20:00,1.4885,135,0,1220,20,"Sunday","1"
2018-09-02 20:25:00,1.33,135,0.0099999997765,1225,20,"Sunday","1"
2018-09-02 20:30:00,1.26,135,0,1230,20,"Sunday","1"
2018-09-02 20:35:00,1.463,270,0,1235,20,"Sunday","1"
2018-09-02 20:40:00,1.48525,180,0.019999999553,1240,20,"Sunday","1"
2018-09-02 20:45:00,2.00925,225,0.019999999553,1245,20,"Sunday","1"
2018-09-02 20:50:00,1.462,270,0,1250,20,"Sunday","1"
2018-09-02 20:55:00,1.2155,180,0.0399999991059,1255,20,"Sunday","1"
2018-09-02 21:00:00,1.31525,270,0.0599999986589,1260,21,"Sunday","1"
2018-09-02 21:05:00,1.3955,270,0.0799999982119,1265,21,"Sunday","1"
2018-09-02 21:10:00,1.2445,225,0.0799999982119,1270,21,"Sunday","1"
2018-09-02 21:15:00,1.2314,270,0.5,1275,21,"Sunday","1"
2018-09-02 21:20:00,0.99875,270,0.239999994636,1280,21,"Sunday","1"
2018-09-02 21:25:00,0.91875,135,0.140000000596,1285,21,"Sunday","1"
2018-09-02 21:30:00,1.11675,270,0.560000002384,1290,21,"Sunday","1"
2018-09-02 21:35:00,0.9445,270,0,1295,21,"Sunday","1"
2018-09-02 21:40:00,0.93975,135,0.0399999991059,1300,21,"Sunday","1"
2018-09-02 21:45:00,0.98425,135,0.10000000149,1305,21,"Sunday","1"
2018-09-02 21:50:00,1.06475,135,1.08000004292,1310,21,"Sunday","1"
2018-09-02 21:55:00,1.167,135,0.0599999986589,1315,21,"Sunday","1"
2018-09-02 22:00:00,0.96625,NA,NA,1320,22,"Sunday","1"
2018-09-02 22:05:00,0.918,135,0.4200000055135,1325,22,"Sunday","1"
2018-09-02 22:10:00,0.94025,225,0.019999999553,1330,22,"Sunday","1"
2018-09-02 22:15:00,0.896,270,0.10000000149,1335,22,"Sunday","1"
2018-09-02 22:20:00,1.1125,270,0.0399999991059,1340,22,"Sunday","1"
2018-09-02 22:25:00,1.14975,90,0.0799999982119,1345,22,"Sunday","1"
2018-09-02 22:30:00,1.0104,135,0.5,1350,22,"Sunday","1"
2018-09-02 22:35:00,1.13675,135,0.180000007153,1355,22,"Sunday","1"
2018-09-02 22:40:00,1.16925,135,0,1360,22,"Sunday","1"
2018-09-02 22:45:00,0.876,135,0.0399999991059,1365,22,"Sunday","1"
2018-09-02 22:50:00,0.87625,NA,NA,1370,22,"Sunday","1"
2018-09-02 22:55:00,0.8755,135,0.019999999553,1375,22,"Sunday","1"
2018-09-02 23:00:00,0.936,180,0.019999999553,1380,23,"Sunday","1"
2018-09-02 23:05:00,0.747,135,0.01999999955295,1385,23,"Sunday","1"
2018-09-02 23:10:00,0.88275,NA,NA,1390,23,"Sunday","1"
2018-09-02 23:15:00,0.85275,135,0.20000000298,1395,23,"Sunday","1"
2018-09-02 23:20:00,0.72075,135,0.0399999991059,1400,23,"Sunday","1"
2018-09-02 23:25:00,0.8955,135,0,1405,23,"Sunday","1"
2018-09-02 23:30:00,0.82375,135,0.360000014305,1410,23,"Sunday","1"
2018-09-02 23:35:00,0.6845,135,0.0799999982119,1415,23,"Sunday","1"
2018-09-02 23:40:00,0.768,135,0.019999999553,1420,23,"Sunday","1"
2018-09-02 23:45:00,0.786,135,0.0599999986589,1425,23,"Sunday","1"
2018-09-02 23:50:00,0.6065,135,0.0799999982119,1430,23,"Sunday","1"
2018-09-02 23:55:00,0.57525,270,0,1435,23,"Sunday","1"
2018-09-03 00:00:00,0.568,225,0,0,0,"Monday","1"
2018-09-03 00:05:00,0.6035,270,0,5,0,"Monday","1"
2018-09-03 00:10:00,0.572,135,0.140000000596,10,0,"Monday","1"
2018-09-03 00:15:00,0.57425,135,0.0599999986589,15,0,"Monday","1"
2018-09-03 00:20:00,0.717,135,0.0399999991059,20,0,"Monday","1"
2018-09-03 00:25:00,0.754,135,0,25,0,"Monday","1"
2018-09-03 00:30:00,0.6838,135,0,30,0,"Monday","1"
2018-09-03 00:35:00,0.6145,90,0.10000000149,35,0,"Monday","1"
2018-09-03 00:40:00,0.5725,135,0.40000000596,40,0,"Monday","1"
2018-09-03 00:45:00,0.62825,180,0,45,0,"Monday","1"
2018-09-03 00:50:00,0.52775,180,0,50,0,"Monday","1"
2018-09-03 00:55:00,0.471,180,0,55,0,"Monday","1"
2018-09-03 01:00:00,0.48825,180,0.019999999553,60,1,"Monday","1"
2018-09-03 01:05:00,0.491,180,0.0599999986589,65,1,"Monday","1"
2018-09-03 01:10:00,0.50775,NA,NA,70,1,"Monday","1"
2018-09-03 01:15:00,0.4975,135,0,75,1,"Monday","1"
2018-09-03 01:20:00,0.52375,135,0,80,1,"Monday","1"
2018-09-03 01:25:00,0.49625,135,0,85,1,"Monday","1"
2018-09-03 01:30:00,0.50975,45,0.379999995232,90,1,"Monday","1"
2018-09-03 01:35:00,0.48375,270,0.340000003576,95,1,"Monday","1"
2018-09-03 01:40:00,0.4634,270,0,100,1,"Monday","1"
2018-09-03 01:45:00,0.4625,180,0,105,1,"Monday","1"
2018-09-03 01:50:00,0.44575,NA,NA,110,1,"Monday","1"
2018-09-03 01:55:00,0.50525,225,0,115,1,"Monday","1"
2018-09-03 02:00:00,0.463,135,0.0399999991059,120,2,"Monday","1"
2018-09-03 02:05:00,0.45575,270,0.0399999991059,125,2,"Monday","1"
2018-09-03 02:10:00,0.4285,270,0.119999997318,130,2,"Monday","1"
2018-09-03 02:15:00,0.4225,225,0.0399999991059,135,2,"Monday","1"
2018-09-03 02:20:00,0.40875,225,0.340000003576,140,2,"Monday","1"
2018-09-03 02:25:00,0.403,225,0.560000002384,145,2,"Monday","1"
2018-09-03 02:30:00,0.412,270,0,150,2,"Monday","1"
2018-09-03 02:35:00,0.4135,90,0.239999994636,155,2,"Monday","1"
2018-09-03 02:40:00,0.408,270,0.0799999982119,160,2,"Monday","1"
2018-09-03 02:45:00,0.408,270,0.019999999553,165,2,"Monday","1"
2018-09-03 02:50:00,0.414,270,0.0399999991059,170,2,"Monday","1"
2018-09-03 02:55:00,0.40975,270,0.019999999553,175,2,"Monday","1"
2018-09-03 03:00:00,0.40625,NA,NA,180,3,"Monday","1"
2018-09-03 03:05:00,0.37625,270,0.419999986887,185,3,"Monday","1"
2018-09-03 03:10:00,0.3804,135,0.019999999553,190,3,"Monday","1"
2018-09-03 03:15:00,0.3765,135,0.0599999986589,195,3,"Monday","1"
2018-09-03 03:20:00,0.368,270,0.019999999553,200,3,"Monday","1"
2018-09-03 03:25:00,0.352,135,0.10000000149,205,3,"Monday","1"
2018-09-03 03:30:00,0.36875,135,0,210,3,"Monday","1"
2018-09-03 03:35:00,0.368,135,0.0399999991059,215,3,"Monday","1"
2018-09-03 03:40:00,0.37,270,0.10000000149,220,3,"Monday","1"
2018-09-03 03:45:00,0.378,270,0.0799999982119,225,3,"Monday","1"
2018-09-03 03:50:00,0.38925,270,0.140000000596,230,3,"Monday","1"
2018-09-03 03:55:00,0.37025,270,0.419999986887,235,3,"Monday","1"
2018-09-03 04:00:00,0.35375,270,1.15999996662,240,4,"Monday","1"
2018-09-03 04:05:00,0.352,270,0.360000014305,245,4,"Monday","1"
2018-09-03 04:10:00,0.34925,135,0.159999996424,250,4,"Monday","1"
2018-09-03 04:15:00,0.347,315,0.899999976158,255,4,"Monday","1"
2018-09-03 04:20:00,0.3386,135,0.460000008345,260,4,"Monday","1"
2018-09-03 04:25:00,0.38725,135,0.159999996424,265,4,"Monday","1"
2018-09-03 04:30:00,0.35575,NA,NA,270,4,"Monday","1"
2018-09-03 04:35:00,0.36275,270,0.6499999854715,275,4,"Monday","1"
2018-09-03 04:40:00,0.35625,NA,NA,280,4,"Monday","1"
2018-09-03 04:45:00,0.3895,270,0.0699999984355,285,4,"Monday","1"
2018-09-03 04:50:00,0.36975,270,0.800000011921,290,4,"Monday","1"
2018-09-03 04:55:00,0.3476,270,0.259999990463,295,4,"Monday","1"
2018-09-03 05:00:00,0.33025,270,0.579999983311,300,5,"Monday","1"
2018-09-03 05:05:00,0.31325,270,0.0799999982119,305,5,"Monday","1"
2018-09-03 05:10:00,0.3485,NA,NA,310,5,"Monday","1"
2018-09-03 05:15:00,0.32325,270,0.560000002384,315,5,"Monday","1"
2018-09-03 05:20:00,0.354,270,0.379999995232,320,5,"Monday","1"
2018-09-03 05:25:00,0.3276,270,0.140000000596,325,5,"Monday","1"
2018-09-03 05:30:00,0.35875,180,0.379999995232,330,5,"Monday","1"
2018-09-03 05:35:00,0.3855,180,0.01999999955295,335,5,"Monday","1"
2018-09-03 05:40:00,0.355,270,0.340000003576,340,5,"Monday","1"
2018-09-03 05:45:00,0.367,270,0,345,5,"Monday","1"
2018-09-03 05:50:00,0.377,135,0.180000007153,350,5,"Monday","1"
2018-09-03 05:55:00,0.45,45,1.08000004292,355,5,"Monday","1"
2018-09-03 06:00:00,0.4608,NA,NA,360,6,"Monday","1"
2018-09-03 06:05:00,0.5095,180,0.0900000035765,365,6,"Monday","1"
2018-09-03 06:10:00,0.47875,NA,NA,370,6,"Monday","1"
2018-09-03 06:15:00,0.50225,135,0.0099999997765,375,6,"Monday","1"
2018-09-03 06:20:00,0.59925,135,0.019999999553,380,6,"Monday","1"
2018-09-03 06:25:00,0.5625,180,0,385,6,"Monday","1"
2018-09-03 06:30:00,0.61,135,0.119999997318,390,6,"Monday","1"
2018-09-03 06:35:00,0.6702,135,0,395,6,"Monday","1"
2018-09-03 06:40:00,0.6202,NA,NA,400,6,"Monday","1"
2018-09-03 06:45:00,0.5955,270,0.0399999991059,405,6,"Monday","1"
2018-09-03 06:50:00,0.81275,NA,NA,410,6,"Monday","1"
2018-09-03 06:55:00,0.5965,270,0.0599999986589,415,6,"Monday","1"
2018-09-03 07:00:00,0.709,135,0.72000002861,420,7,"Monday","1"
2018-09-03 07:05:00,0.52675,135,0.1400000043215,425,7,"Monday","1"
2018-09-03 07:10:00,0.8986,NA,NA,430,7,"Monday","1"
2018-09-03 07:15:00,0.652,135,0.10000000149,435,7,"Monday","1"
2018-09-03 07:20:00,0.5885,270,0.019999999553,440,7,"Monday","1"
2018-09-03 07:25:00,0.516,270,0.0399999991059,445,7,"Monday","1"
2018-09-03 07:30:00,0.67475,135,0.0399999991059,450,7,"Monday","1"
2018-09-03 07:35:00,0.711,135,0,455,7,"Monday","1"
2018-09-03 07:40:00,0.803,270,0.0799999982119,460,7,"Monday","1"
2018-09-03 07:45:00,0.8015,135,0.259999990463,465,7,"Monday","1"
2018-09-03 07:50:00,1.33125,90,0.180000007153,470,7,"Monday","1"
2018-09-03 07:55:00,1.07375,270,0.419999986887,475,7,"Monday","1"
2018-09-03 08:00:00,0.72425,180,0.140000000596,480,8,"Monday","1"
2018-09-03 08:05:00,0.9645,270,0.019999999553,485,8,"Monday","1"
2018-09-03 08:10:00,0.96525,45,0.140000000596,490,8,"Monday","1"
2018-09-03 08:15:00,0.843,135,0.680000007153,495,8,"Monday","1"
2018-09-03 08:20:00,0.8465,270,0.340000003576,500,8,"Monday","1"
2018-09-03 08:25:00,0.539,135,0.119999997318,505,8,"Monday","1"
2018-09-03 08:30:00,1.431,135,0.839999973774,510,8,"Monday","1"
2018-09-03 08:35:00,0.86925,225,0.140000000596,515,8,"Monday","1"
2018-09-03 08:40:00,0.79025,NA,NA,520,8,"Monday","1"
2018-09-03 08:45:00,1.58375,270,0.310000002384,525,8,"Monday","1"
2018-09-03 08:50:00,0.99125,135,0.0399999991059,530,8,"Monday","1"
2018-09-03 08:55:00,1.0015,135,0.800000011921,535,8,"Monday","1"
2018-09-03 09:00:00,0.958,NA,NA,540,9,"Monday","1"
2018-09-03 09:05:00,1.34,90,0.680000007153,545,9,"Monday","1"
2018-09-03 09:10:00,1.21975,270,0.140000000596,550,9,"Monday","1"
2018-09-03 09:15:00,1.42475,135,0.159999996424,555,9,"Monday","1"
2018-09-03 09:20:00,1.01325,90,0.479999989271,560,9,"Monday","1"
2018-09-03 09:25:00,0.95975,135,1.84000003338,565,9,"Monday","1"
2018-09-03 09:30:00,1.572,270,0.280000001192,570,9,"Monday","1"
2018-09-03 09:35:00,1.5975,90,0.680000007153,575,9,"Monday","1"
2018-09-03 09:40:00,0.7588,270,0.0799999982119,580,9,"Monday","1"
2018-09-03 09:45:00,1.357,135,0.330000013113,585,9,"Monday","1"
2018-09-03 09:50:00,1.88575,NA,NA,590,9,"Monday","1"
2018-09-03 09:55:00,1.475,90,0.360000014305,595,9,"Monday","1"
2018-09-03 10:00:00,1.1135,135,0.019999999553,600,10,"Monday","1"
2018-09-03 10:05:00,1.143,135,1.67999994755,605,10,"Monday","1"
2018-09-03 10:10:00,0.9974,270,0.460000008345,610,10,"Monday","1"
2018-09-03 10:15:00,1.58125,135,0.360000014305,615,10,"Monday","1"
2018-09-03 10:20:00,1.0525,270,0.140000000596,620,10,"Monday","1"
2018-09-03 10:25:00,0.82125,270,0.20000000298,625,10,"Monday","1"
2018-09-03 10:30:00,0.72325,135,0.680000007153,630,10,"Monday","1"
2018-09-03 10:35:00,1.10675,135,0.680000007153,635,10,"Monday","1"
2018-09-03 10:40:00,1.337,NA,NA,640,10,"Monday","1"
2018-09-03 10:45:00,0.8062,90,0.899999976158,645,10,"Monday","1"
2018-09-03 10:50:00,0.8594,90,1.05999994278,650,10,"Monday","1"
2018-09-03 10:55:00,0.86575,270,0.48999998718495,655,10,"Monday","1"
2018-09-03 11:00:00,0.7955,NA,NA,660,11,"Monday","1"
2018-09-03 11:05:00,0.8025,135,0.47999998740845,665,11,"Monday","1"
2018-09-03 11:10:00,0.87375,NA,NA,670,11,"Monday","1"
2018-09-03 11:15:00,1.23975,135,1.07999998331,675,11,"Monday","1"
2018-09-03 11:20:00,1.1985,225,0.239999994636,680,11,"Monday","1"
2018-09-03 11:25:00,0.6442,135,0.660000026226,685,11,"Monday","1"
