"Time","day","Concentrations","type"
2018-09-08 09:00:00,"Friday",0.668398693877551,"95% Quantile"
2018-09-08 09:00:00,"Saturday",0.568441720930233,"5% Quantile"
2018-09-08 09:00:00,"Saturday",0.60004511627907,"mean"
2018-09-08 09:00:00,"Saturday",0.631648511627907,"95% Quantile"
2018-09-08 10:00:00,"Sunday",0.542787,"5% Quantile"
2018-09-08 10:00:00,"Sunday",0.68343,"mean"
2018-09-08 10:00:00,"Sunday",0.824073,"95% Quantile"
2018-09-08 10:00:00,"Monday",1.135655,"5% Quantile"
2018-09-08 10:00:00,"Monday",1.32821,"mean"
2018-09-08 10:00:00,"Monday",1.520765,"95% Quantile"
2018-09-08 10:00:00,"Tuesday",1.09660814285714,"5% Quantile"
2018-09-08 10:00:00,"Tuesday",1.18686142857143,"mean"
2018-09-08 10:00:00,"Tuesday",1.27711471428571,"95% Quantile"
2018-09-08 10:00:00,"Wednesday",0.713995918367347,"5% Quantile"
2018-09-08 10:00:00,"Wednesday",0.996081632653061,"mean"
2018-09-08 10:00:00,"Wednesday",1.27816734693878,"95% Quantile"
2018-09-08 10:00:00,"Thursday",1.05723773469388,"5% Quantile"
2018-09-08 10:00:00,"Thursday",1.13515734693878,"mean"
2018-09-08 10:00:00,"Thursday",1.21307695918367,"95% Quantile"
2018-09-08 10:00:00,"Friday",0.691457877551021,"5% Quantile"
2018-09-08 10:00:00,"Friday",0.811498775510204,"mean"
2018-09-08 10:00:00,"Friday",0.931539673469388,"95% Quantile"
2018-09-08 10:00:00,"Saturday",0.588372636363636,"5% Quantile"
2018-09-08 10:00:00,"Saturday",0.637544545454545,"mean"
2018-09-08 10:00:00,"Saturday",0.686716454545455,"95% Quantile"
2018-09-08 11:00:00,"Sunday",0.571198714285714,"5% Quantile"
2018-09-08 11:00:00,"Sunday",0.634701428571429,"mean"
2018-09-08 11:00:00,"Sunday",0.698204142857143,"95% Quantile"
2018-09-08 11:00:00,"Monday",1.028323,"5% Quantile"
2018-09-08 11:00:00,"Monday",1.24219,"mean"
2018-09-08 11:00:00,"Monday",1.456057,"95% Quantile"
2018-09-08 11:00:00,"Tuesday",0.993129,"5% Quantile"
2018-09-08 11:00:00,"Tuesday",1.03191,"mean"
2018-09-08 11:00:00,"Tuesday",1.070691,"95% Quantile"
2018-09-08 11:00:00,"Wednesday",0.920671,"5% Quantile"
2018-09-08 11:00:00,"Wednesday",0.96235,"mean"
2018-09-08 11:00:00,"Wednesday",1.004029,"95% Quantile"
2018-09-08 11:00:00,"Thursday",0.955272755102041,"5% Quantile"
2018-09-08 11:00:00,"Thursday",0.990054081632653,"mean"
2018-09-08 11:00:00,"Thursday",1.02483540816327,"95% Quantile"
2018-09-08 11:00:00,"Friday",0.779127,"5% Quantile"
2018-09-08 11:00:00,"Friday",0.86991,"mean"
2018-09-08 11:00:00,"Friday",0.960693,"95% Quantile"
2018-09-08 11:00:00,"Saturday",0.635891836734694,"5% Quantile"
2018-09-08 11:00:00,"Saturday",0.699571428571429,"mean"
2018-09-08 11:00:00,"Saturday",0.763251020408163,"95% Quantile"
2018-09-08 12:00:00,"Sunday",0.557972306122449,"5% Quantile"
2018-09-08 12:00:00,"Sunday",0.616314897959184,"mean"
2018-09-08 12:00:00,"Sunday",0.674657489795918,"95% Quantile"
2018-09-08 12:00:00,"Monday",0.956716326530612,"5% Quantile"
2018-09-08 12:00:00,"Monday",0.972714285714286,"mean"
2018-09-08 12:00:00,"Monday",0.988712244897959,"95% Quantile"
2018-09-08 12:00:00,"Tuesday",0.764478204081633,"5% Quantile"
2018-09-08 12:00:00,"Tuesday",0.854822040816327,"mean"
2018-09-08 12:00:00,"Tuesday",0.94516587755102,"95% Quantile"
2018-09-08 12:00:00,"Wednesday",0.776484775510204,"5% Quantile"
2018-09-08 12:00:00,"Wednesday",0.843480408163265,"mean"
2018-09-08 12:00:00,"Wednesday",0.910476040816326,"95% Quantile"
2018-09-08 12:00:00,"Thursday",0.887578183673469,"5% Quantile"
2018-09-08 12:00:00,"Thursday",0.93153693877551,"mean"
2018-09-08 12:00:00,"Thursday",0.975495693877551,"95% Quantile"
2018-09-08 12:00:00,"Friday",0.697271265306122,"5% Quantile"
2018-09-08 12:00:00,"Friday",0.765952653061225,"mean"
2018-09-08 12:00:00,"Friday",0.834634040816327,"95% Quantile"
2018-09-08 12:00:00,"Saturday",0.552281551020408,"5% Quantile"
2018-09-08 12:00:00,"Saturday",0.689080816326531,"mean"
2018-09-08 12:00:00,"Saturday",0.825880081632653,"95% Quantile"
2018-09-08 13:00:00,"Sunday",0.62413,"5% Quantile"
2018-09-08 13:00:00,"Sunday",0.66148,"mean"
2018-09-08 13:00:00,"Sunday",0.69883,"95% Quantile"
2018-09-08 13:00:00,"Monday",0.817587,"5% Quantile"
2018-09-08 13:00:00,"Monday",0.85977,"mean"
2018-09-08 13:00:00,"Monday",0.901953,"95% Quantile"
2018-09-08 13:00:00,"Tuesday",0.762666,"5% Quantile"
2018-09-08 13:00:00,"Tuesday",0.79224,"mean"
2018-09-08 13:00:00,"Tuesday",0.821814,"95% Quantile"
2018-09-08 13:00:00,"Wednesday",0.739168367346939,"5% Quantile"
2018-09-08 13:00:00,"Wednesday",0.800561224489796,"mean"
2018-09-08 13:00:00,"Wednesday",0.861954081632653,"95% Quantile"
2018-09-08 13:00:00,"Thursday",0.807832,"5% Quantile"
2018-09-08 13:00:00,"Thursday",0.8479,"mean"
2018-09-08 13:00:00,"Thursday",0.887968,"95% Quantile"
2018-09-08 13:00:00,"Friday",0.754290530612245,"5% Quantile"
2018-09-08 13:00:00,"Friday",0.806864489795918,"mean"
2018-09-08 13:00:00,"Friday",0.859438448979592,"95% Quantile"
2018-09-08 13:00:00,"Saturday",0.718920897959184,"5% Quantile"
2018-09-08 13:00:00,"Saturday",0.737678367346939,"mean"
2018-09-08 13:00:00,"Saturday",0.756435836734694,"95% Quantile"
2018-09-08 14:00:00,"Sunday",0.644005020408163,"5% Quantile"
2018-09-08 14:00:00,"Sunday",0.686170204081633,"mean"
2018-09-08 14:00:00,"Sunday",0.728335387755102,"95% Quantile"
2018-09-08 14:00:00,"Monday",0.802181632653061,"5% Quantile"
2018-09-08 14:00:00,"Monday",0.811897959183673,"mean"
2018-09-08 14:00:00,"Monday",0.821614285714286,"95% Quantile"
2018-09-08 14:00:00,"Tuesday",0.807486,"5% Quantile"
2018-09-08 14:00:00,"Tuesday",0.8142,"mean"
2018-09-08 14:00:00,"Tuesday",0.820914,"95% Quantile"
2018-09-08 14:00:00,"Wednesday",0.80439893877551,"5% Quantile"
2018-09-08 14:00:00,"Wednesday",0.842549387755102,"mean"
2018-09-08 14:00:00,"Wednesday",0.880699836734694,"95% Quantile"
2018-09-08 14:00:00,"Thursday",0.809183408163265,"5% Quantile"
2018-09-08 14:00:00,"Thursday",0.850974081632653,"mean"
2018-09-08 14:00:00,"Thursday",0.892764755102041,"95% Quantile"
2018-09-08 14:00:00,"Friday",0.818434591836735,"5% Quantile"
2018-09-08 14:00:00,"Friday",0.855223469387755,"mean"
2018-09-08 14:00:00,"Friday",0.892012346938776,"95% Quantile"
2018-09-08 14:00:00,"Saturday",0.69845,"5% Quantile"
2018-09-08 14:00:00,"Saturday",0.713887755102041,"mean"
2018-09-08 14:00:00,"Saturday",0.729325510204082,"95% Quantile"
2018-09-08 15:00:00,"Sunday",0.590362,"5% Quantile"
2018-09-08 15:00:00,"Sunday",0.70342,"mean"
2018-09-08 15:00:00,"Sunday",0.816478,"95% Quantile"
2018-09-08 15:00:00,"Monday",0.859519,"5% Quantile"
2018-09-08 15:00:00,"Monday",0.92125,"mean"
2018-09-08 15:00:00,"Monday",0.982981,"95% Quantile"
2018-09-08 15:00:00,"Tuesday",0.764795,"5% Quantile"
2018-09-08 15:00:00,"Tuesday",0.78617,"mean"
2018-09-08 15:00:00,"Tuesday",0.807545,"95% Quantile"
2018-09-08 15:00:00,"Wednesday",0.613470408163265,"5% Quantile"
2018-09-08 15:00:00,"Wednesday",0.707704081632653,"mean"
2018-09-08 15:00:00,"Wednesday",0.801937755102041,"95% Quantile"
2018-09-08 15:00:00,"Thursday",0.829988,"5% Quantile"
2018-09-08 15:00:00,"Thursday",0.87704,"mean"
2018-09-08 15:00:00,"Thursday",0.924092,"95% Quantile"
2018-09-08 15:00:00,"Friday",0.704482,"5% Quantile"
2018-09-08 15:00:00,"Friday",0.79882,"mean"
2018-09-08 15:00:00,"Friday",0.893158,"95% Quantile"
2018-09-08 15:00:00,"Saturday",0.737276708333333,"5% Quantile"
2018-09-08 15:00:00,"Saturday",0.787204583333333,"mean"
2018-09-08 15:00:00,"Saturday",0.837132458333333,"95% Quantile"
2018-09-08 16:00:00,"Sunday",0.598004224489796,"5% Quantile"
2018-09-08 16:00:00,"Sunday",0.715409591836735,"mean"
2018-09-08 16:00:00,"Sunday",0.832814959183673,"95% Quantile"
2018-09-08 16:00:00,"Monday",0.854824,"5% Quantile"
2018-09-08 16:00:00,"Monday",0.88744,"mean"
2018-09-08 16:00:00,"Monday",0.920056,"95% Quantile"
2018-09-08 16:00:00,"Tuesday",0.661692857142857,"5% Quantile"
2018-09-08 16:00:00,"Tuesday",0.720275510204082,"mean"
2018-09-08 16:00:00,"Tuesday",0.778858163265306,"95% Quantile"
2018-09-08 16:00:00,"Wednesday",0.62025787755102,"5% Quantile"
2018-09-08 16:00:00,"Wednesday",0.656742040816326,"mean"
2018-09-08 16:00:00,"Wednesday",0.693226204081633,"95% Quantile"
2018-09-08 16:00:00,"Thursday",0.691174795918367,"5% Quantile"
2018-09-08 16:00:00,"Thursday",0.771047959183673,"mean"
2018-09-08 16:00:00,"Thursday",0.85092112244898,"95% Quantile"
2018-09-08 16:00:00,"Friday",0.735049285714286,"5% Quantile"
2018-09-08 16:00:00,"Friday",0.777792857142857,"mean"
2018-09-08 16:00:00,"Friday",0.820536428571429,"95% Quantile"
2018-09-08 16:00:00,"Saturday",0.685544081632653,"5% Quantile"
2018-09-08 16:00:00,"Saturday",0.721665306122449,"mean"
2018-09-08 16:00:00,"Saturday",0.757786530612245,"95% Quantile"
2018-09-08 17:00:00,"Sunday",0.655731,"5% Quantile"
2018-09-08 17:00:00,"Sunday",0.73305,"mean"
2018-09-08 17:00:00,"Sunday",0.810369,"95% Quantile"
2018-09-08 17:00:00,"Monday",0.821045653061224,"5% Quantile"
2018-09-08 17:00:00,"Monday",0.897596530612245,"mean"
2018-09-08 17:00:00,"Monday",0.974147408163265,"95% Quantile"
2018-09-08 17:00:00,"Tuesday",0.801572,"5% Quantile"
2018-09-08 17:00:00,"Tuesday",0.80708,"mean"
2018-09-08 17:00:00,"Tuesday",0.812588,"95% Quantile"
2018-09-08 17:00:00,"Wednesday",0.65879387755102,"5% Quantile"
2018-09-08 17:00:00,"Wednesday",0.703224489795918,"mean"
2018-09-08 17:00:00,"Wednesday",0.747655102040816,"95% Quantile"
2018-09-08 17:00:00,"Thursday",0.789943,"5% Quantile"
2018-09-08 17:00:00,"Thursday",0.87583,"mean"
2018-09-08 17:00:00,"Thursday",0.961717,"95% Quantile"
2018-09-08 17:00:00,"Friday",0.813600040816327,"5% Quantile"
2018-09-08 17:00:00,"Friday",0.870612653061224,"mean"
2018-09-08 17:00:00,"Friday",0.927625265306122,"95% Quantile"
2018-09-08 17:00:00,"Saturday",0.700586489795918,"5% Quantile"
2018-09-08 17:00:00,"Saturday",0.706224897959184,"mean"
2018-09-08 17:00:00,"Saturday",0.711863306122449,"95% Quantile"
2018-09-08 18:00:00,"Sunday",0.584734875,"5% Quantile"
2018-09-08 18:00:00,"Sunday",0.68098875,"mean"
2018-09-08 18:00:00,"Sunday",0.777242625,"95% Quantile"
2018-09-08 18:00:00,"Monday",1.008879,"5% Quantile"
2018-09-08 18:00:00,"Monday",1.56273,"mean"
2018-09-08 18:00:00,"Monday",2.116581,"95% Quantile"
2018-09-08 18:00:00,"Tuesday",0.674272387755102,"5% Quantile"
2018-09-08 18:00:00,"Tuesday",0.739540204081633,"mean"
2018-09-08 18:00:00,"Tuesday",0.804808020408163,"95% Quantile"
2018-09-08 18:00:00,"Wednesday",0.772647,"5% Quantile"
2018-09-08 18:00:00,"Wednesday",0.79143,"mean"
2018-09-08 18:00:00,"Wednesday",0.810213,"95% Quantile"
2018-09-08 18:00:00,"Thursday",0.817741612244898,"5% Quantile"
2018-09-08 18:00:00,"Thursday",0.959599795918367,"mean"
2018-09-08 18:00:00,"Thursday",1.10145797959184,"95% Quantile"
2018-09-08 18:00:00,"Friday",0.915191,"5% Quantile"
2018-09-08 18:00:00,"Friday",1.12301,"mean"
2018-09-08 18:00:00,"Friday",1.330829,"95% Quantile"
2018-09-08 18:00:00,"Saturday",0.639714,"5% Quantile"
2018-09-08 18:00:00,"Saturday",0.64344,"mean"
2018-09-08 18:00:00,"Saturday",0.647166,"95% Quantile"
2018-09-08 19:00:00,"Sunday",0.613443,"5% Quantile"
2018-09-08 19:00:00,"Sunday",0.66027,"mean"
2018-09-08 19:00:00,"Sunday",0.707097,"95% Quantile"
2018-09-08 19:00:00,"Monday",1.00638657142857,"5% Quantile"
2018-09-08 19:00:00,"Monday",1.93943714285714,"mean"
2018-09-08 19:00:00,"Monday",2.87248771428571,"95% Quantile"
2018-09-08 19:00:00,"Tuesday",0.764809183673469,"5% Quantile"
2018-09-08 19:00:00,"Tuesday",0.818928571428571,"mean"
2018-09-08 19:00:00,"Tuesday",0.873047959183674,"95% Quantile"
2018-09-08 19:00:00,"Wednesday",0.964289714285714,"5% Quantile"
2018-09-08 19:00:00,"Wednesday",1.00001714285714,"mean"
2018-09-08 19:00:00,"Wednesday",1.03574457142857,"95% Quantile"
2018-09-08 19:00:00,"Thursday",0.700593,"5% Quantile"
2018-09-08 19:00:00,"Thursday",0.81501,"mean"
2018-09-08 19:00:00,"Thursday",0.929427,"95% Quantile"
2018-09-08 19:00:00,"Friday",0.944546714285714,"5% Quantile"
2018-09-08 19:00:00,"Friday",1.09904714285714,"mean"
2018-09-08 19:00:00,"Friday",1.25354757142857,"95% Quantile"
2018-09-08 19:00:00,"Saturday",0.719053,"5% Quantile"
2018-09-08 19:00:00,"Saturday",0.76075,"mean"
2018-09-08 19:00:00,"Saturday",0.802447,"95% Quantile"
2018-09-08 20:00:00,"Sunday",0.671766510204082,"5% Quantile"
2018-09-08 20:00:00,"Sunday",0.716645102040816,"mean"
2018-09-08 20:00:00,"Sunday",0.761523693877551,"95% Quantile"
2018-09-08 20:00:00,"Monday",1.26554,"5% Quantile"
