"time","conc","wdir","wspeed","temp","minute","hour","dow","wos"
2018-09-02 18:00:00,1.05489795918367,270,0.163333331234725,28.574,1080,18,"Sunday","1"
2018-09-02 19:00:00,1.82708,225,0.00499999988824167,27.86392,1140,19,"Sunday","1"
2018-09-02 20:00:00,2.1902,225,0.0061538460163,27.04162,1200,20,"Sunday","1"
2018-09-02 21:00:00,1.44822448979592,135,0.0123076920326,26.386612244898,1260,21,"Sunday","1"
2018-09-02 22:00:00,1.08574,270,0.261818185110418,25.89854,1320,22,"Sunday","1"
2018-09-02 23:00:00,0.991775510204082,135,0.153333334562725,24.9001020408163,1380,23,"Sunday","1"
2018-09-03 00:00:00,0.74316,135,0.0733333341777083,24.15906,0,0,"Monday","1"
2018-09-03 01:00:00,0.602265306122449,135,0.0633333337803167,23.7426530612245,60,1,"Monday","1"
2018-09-03 02:00:00,0.48706,135,0.0745454542338909,23.3614,120,2,"Monday","1"
2018-09-03 03:00:00,0.415571428571429,270,0.136363635686327,22.6681428571429,180,3,"Monday","1"
2018-09-03 04:00:00,0.37126,270,0.213333328254392,22.17738,240,4,"Monday","1"
2018-09-03 05:00:00,0.3566,270,0.426666662097083,21.93954,300,5,"Monday","1"
2018-09-03 06:00:00,0.36942,270,0.289090913128255,21.84098,360,6,"Monday","1"
2018-09-03 07:00:00,0.605265306122449,135,0.09666666916265,21.7290204081633,420,7,"Monday","1"
2018-09-03 08:00:00,0.77814,135,0.129999999267392,22.08238,480,8,"Monday","1"
2018-09-03 09:00:00,0.979102040816327,135,0.339999999850991,22.7641428571429,540,9,"Monday","1"
2018-09-03 10:00:00,1.29934,90,0.448333339455408,24.88766,600,10,"Monday","1"
2018-09-03 11:00:00,1.00462,270,0.649090898308173,26.67938,660,11,"Monday","1"
2018-09-03 12:00:00,0.946183673469388,135,0.795000000236242,27.4689795918367,720,12,"Monday","1"
2018-09-03 13:00:00,1.0142,270,0.476363631811991,28.09968,780,13,"Monday","1"
2018-09-03 14:00:00,0.99846,270,0.870909096165991,28.74366,840,14,"Monday","1"
2018-09-03 15:00:00,1.05984,135,0.813333331918075,29.17012,900,15,"Monday","1"
2018-09-03 16:00:00,1.22696,270,0.713846149639831,29.40916,960,16,"Monday","1"
2018-09-03 17:00:00,1.34091836734694,135,0.31999999545518,29.2122857142857,1020,17,"Monday","1"
2018-09-03 18:00:00,1.17328,135,0.161666663363583,28.7082,1080,18,"Monday","1"
2018-09-03 19:00:00,1.89089795918367,135,0.07400000058119,28.0414897959184,1140,19,"Monday","1"
2018-09-03 20:00:00,2.7958,135,0.00166666662941667,27.0475,1200,20,"Monday","1"
2018-09-03 21:00:00,2.55740816326531,270,0.0107692308150769,26.2391632653061,1260,21,"Monday","1"
2018-09-03 22:00:00,2.32214,135,0.0366666655366667,25.67892,1320,22,"Monday","1"
2018-09-03 23:00:00,1.50669387755102,270,0,25.4404489795918,1380,23,"Monday","1"
2018-09-04 00:00:00,0.89972,45,0.0771428551524786,25.1251,0,0,"Tuesday","1"
2018-09-04 01:00:00,0.63098,90,0.0490909096869818,24.49796,60,1,"Tuesday","1"
2018-09-04 02:00:00,0.59096,135,0.06000000021115,23.92212,120,2,"Tuesday","1"
2018-09-04 03:00:00,0.479,270,0.140000000934718,23.21016,180,3,"Tuesday","1"
2018-09-04 04:00:00,0.404530612244898,270,0.101538462134446,22.6565306122449,240,4,"Tuesday","1"
2018-09-04 05:00:00,0.40944,270,0.031666667511075,22.28336,300,5,"Tuesday","1"
2018-09-04 06:00:00,0.507285714285714,135,0.0149999999751583,21.9435102040816,360,6,"Tuesday","1"
2018-09-04 07:00:00,0.64644,135,0.034999999838575,21.69408,420,7,"Tuesday","1"
2018-09-04 08:00:00,0.72592,135,0.39333333664915,21.85114,480,8,"Tuesday","1"
2018-09-04 09:00:00,1.05248,270,0.547692308058831,22.46678,540,9,"Tuesday","1"
2018-09-04 10:00:00,1.40648979591837,225,0.713333334773742,25.2664897959184,600,10,"Tuesday","1"
2018-09-04 11:00:00,1.33546,270,0.5400000040725,26.993,660,11,"Tuesday","1"
2018-09-04 12:00:00,1.0068,135,0.881666664034242,27.82724,720,12,"Tuesday","1"
2018-09-04 13:00:00,1.33396,270,0.808333328615242,28.5884,780,13,"Tuesday","1"
2018-09-04 14:00:00,1.14055102040816,270,1.05999999323991,29.3545306122449,840,14,"Tuesday","1"
2018-09-04 15:00:00,0.88248,135,0.913333333097575,29.72022,900,15,"Tuesday","1"
2018-09-04 16:00:00,0.9117,135,1.14727274396091,29.84956,960,16,"Tuesday","1"
2018-09-04 17:00:00,1.02054,270,0.528571436447686,29.583,1020,17,"Tuesday","1"
2018-09-04 18:00:00,1.34002040816327,270,0.309090910987436,29.1341020408163,1080,18,"Tuesday","1"
2018-09-04 19:00:00,1.6459,135,0.0433333332960833,28.26838,1140,19,"Tuesday","1"
2018-09-04 20:00:00,2.33422448979592,270,0,27.0499591836735,1200,20,"Tuesday","1"
2018-09-04 21:00:00,3.63506,225,0,26.41264,1260,21,"Tuesday","1"
2018-09-04 22:00:00,3.64579591836735,225,0,25.6990612244898,1320,22,"Tuesday","1"
2018-09-04 23:00:00,2.20392,225,0.00833333314706667,25.277,1380,23,"Tuesday","1"
2018-09-05 00:00:00,0.887510204081633,270,0.206153846130815,25.363306122449,0,0,"Wednesday","1"
2018-09-05 01:00:00,0.580469387755102,270,0.298333329769658,24.4753265306122,60,1,"Wednesday","1"
2018-09-05 02:00:00,0.50824,270,0.115384614238354,23.89582,120,2,"Wednesday","1"
2018-09-05 03:00:00,0.512489795918367,270,0.109230768508669,23.6564489795918,180,3,"Wednesday","1"
2018-09-05 04:00:00,0.45334,270,0.223333334860733,23.15836,240,4,"Wednesday","1"
2018-09-05 05:00:00,0.457102040816327,270,0.101666669050833,22.9712448979592,300,5,"Wednesday","1"
2018-09-05 06:00:00,0.51188,135,0.0633333334699667,22.52828,360,6,"Wednesday","1"
2018-09-05 07:00:00,0.596551020408163,135,0.2216666660583,22.3181836734694,420,7,"Wednesday","1"
2018-09-05 08:00:00,0.7414,270,0.339999999512355,22.45864,480,8,"Wednesday","1"
2018-09-05 09:00:00,0.985020408163265,270,0.567272725430455,23.2633265306122,540,9,"Wednesday","1"
2018-09-05 10:00:00,1.1546,135,0.576363629915718,24.6251,600,10,"Wednesday","1"
2018-09-05 11:00:00,1.24273469387755,270,0.807692296516462,26.3264489795918,660,11,"Wednesday","1"
2018-09-05 12:00:00,1.13952,270,0.869999996076,27.03592,720,12,"Wednesday","1"
2018-09-05 13:00:00,1.13859183673469,135,1.19272728128936,27.6744081632653,780,13,"Wednesday","1"
2018-09-05 14:00:00,0.98046,135,1.05666666943582,28.34856,840,14,"Wednesday","1"
2018-09-05 15:00:00,0.92716,135,1.1279999949044,28.62914,900,15,"Wednesday","1"
2018-09-05 16:00:00,0.978408163265306,135,0.844999995703333,29.1714693877551,960,16,"Wednesday","1"
2018-09-05 17:00:00,1.01026,135,0.593333334972817,29.01706,1020,17,"Wednesday","1"
2018-09-05 18:00:00,1.23184,135,0.449999993666983,28.57456,1080,18,"Wednesday","1"
2018-09-05 19:00:00,1.42712,135,0.32800000905988,27.82138,1140,19,"Wednesday","1"
2018-09-05 20:00:00,1.51708163265306,135,0.00666666651765833,27.2345102040816,1200,20,"Wednesday","1"
2018-09-05 21:00:00,1.24734,135,0.1900000022725,26.88862,1260,21,"Wednesday","1"
2018-09-05 22:00:00,1.18430612244898,270,0.490909093144264,26.3222448979592,1320,22,"Wednesday","1"
2018-09-05 23:00:00,0.94166,135,0.203636361455418,25.44992,1380,23,"Wednesday","1"
2018-09-06 00:00:00,0.686857142857143,135,0.2363636348058,25.1157551020408,0,0,"Thursday","1"
2018-09-06 01:00:00,0.536244897959184,135,0.503333335742583,24.3076530612245,60,1,"Thursday","1"
2018-09-06 02:00:00,0.48364,270,0.448333331383808,23.58208,120,2,"Thursday","1"
2018-09-06 03:00:00,0.428510204081633,135,0.136363636025,23.1260204081633,180,3,"Thursday","1"
2018-09-06 04:00:00,0.39626,270,0.153846150980569,22.80458,240,4,"Thursday","1"
2018-09-06 05:00:00,0.44598,135,0.0781818174503545,22.42662,300,5,"Thursday","1"
2018-09-06 06:00:00,0.45824,135,0.189999998857542,21.9513,360,6,"Thursday","1"
2018-09-06 07:00:00,0.646938775510204,135,0.331666673534325,21.569693877551,420,7,"Thursday","1"
2018-09-06 08:00:00,0.8474,270,0.146666665872067,21.8847,480,8,"Thursday","1"
2018-09-06 09:00:00,0.932428571428571,270,0.589999993331742,22.8615306122449,540,9,"Thursday","1"
2018-09-06 10:00:00,1.08438,270,0.649999997268,24.5002,600,10,"Thursday","1"
2018-09-06 11:00:00,1.3396,270,0.901666660172333,26.35882,660,11,"Thursday","1"
2018-09-06 12:00:00,1.25712244897959,270,0.733333321908917,27.1104897959184,720,12,"Thursday","1"
2018-09-06 13:00:00,1.206,135,0.58333333178115,27.66662,780,13,"Thursday","1"
2018-09-06 14:00:00,1.2017,270,1.04000000975049,28.16922,840,14,"Thursday","1"
2018-09-06 15:00:00,1.15628571428571,270,1.00000000310467,28.375612244898,900,15,"Thursday","1"
2018-09-06 16:00:00,1.00806,270,0.527692302488754,28.77618,960,16,"Thursday","1"
2018-09-06 17:00:00,1.0522,135,0.392307687837838,28.48876,1020,17,"Thursday","1"
2018-09-06 18:00:00,1.24844897959184,270,0.367692312082438,28.1103265306122,1080,18,"Thursday","1"
2018-09-06 19:00:00,1.46498,135,0.0218181816691818,27.7251,1140,19,"Thursday","1"
2018-09-06 20:00:00,1.54526,135,0.189999997150125,27.34468,1200,20,"Thursday","1"
2018-09-06 21:00:00,1.21735416666667,135,0.64600000120638,26.8425416666667,1260,21,"Thursday","1"
2018-09-06 22:00:00,1.08051020408163,135,0.478181819346455,26.1818367346939,1320,22,"Thursday","1"
2018-09-06 23:00:00,0.87488,135,0.0733333323150667,25.49346,1380,23,"Thursday","1"
2018-09-07 00:00:00,0.677857142857143,135,0.151666666070642,24.7847142857143,0,0,"Friday","1"
2018-09-07 01:00:00,0.55702,135,0.289230770503054,24.31268,60,1,"Friday","1"
2018-09-07 02:00:00,0.494836734693878,135,0.058333333581725,23.618387755102,120,2,"Friday","1"
2018-09-07 03:00:00,0.43236,135,0.276666665449992,23.15024,180,3,"Friday","1"
2018-09-07 04:00:00,0.4099,135,0.426666666753892,22.79968,240,4,"Friday","1"
2018-09-07 05:00:00,0.426877551020408,135,0.2499999931703,22.7244693877551,300,5,"Friday","1"
2018-09-07 06:00:00,0.51526,135,0.504999991817,22.54132,360,6,"Friday","1"
2018-09-07 07:00:00,0.68034693877551,135,0.301538463108831,22.3178163265306,420,7,"Friday","1"
2018-09-07 08:00:00,0.8077,135,0.812727282671,22.4549,480,8,"Friday","1"
2018-09-07 09:00:00,1.18132,135,0.859999996299667,23.25426,540,9,"Friday","1"
2018-09-07 10:00:00,1.30956,135,1.33999999860908,24.74402,600,10,"Friday","1"
2018-09-07 11:00:00,1.15473469387755,270,1.31818181242426,25.8747346938775,660,11,"Friday","1"
2018-09-07 12:00:00,1.0861,270,1.12333334640967,26.85686,720,12,"Friday","1"
2018-09-07 13:00:00,1.2281,270,0.952727278526364,27.83348,780,13,"Friday","1"
2018-09-07 14:00:00,1.00681632653061,270,1.14181818169635,28.6317959183673,840,14,"Friday","1"
2018-09-07 15:00:00,1.08316,270,1.00833333283642,29.1135,900,15,"Friday","1"
2018-09-07 16:00:00,1.06944,270,1.18153846263831,29.13292,960,16,"Friday","1"
2018-09-07 17:00:00,1.2570612244898,135,0.576666661847817,28.6417142857143,1020,17,"Friday","1"
2018-09-07 18:00:00,1.06276,135,0.420000006660054,28.16028,1080,18,"Friday","1"
2018-09-07 19:00:00,1.29063265306122,135,0.17800000123678,27.5858163265306,1140,19,"Friday","1"
2018-09-07 20:00:00,1.63518,135,0.09399999752649,27.21846,1200,20,"Friday","1"
2018-09-07 21:00:00,1.08130612244898,270,0.54999999105938,26.4701632653061,1260,21,"Friday","1"
2018-09-07 22:00:00,0.97542,90,0.287272725254345,25.54542,1320,22,"Friday","1"
2018-09-07 23:00:00,0.950857142857143,135,0.304999999081075,25.0026734693878,1380,23,"Friday","1"
2018-09-08 00:00:00,0.66128,135,0.533333334761317,24.22084,0,0,"Saturday","1"
2018-09-08 01:00:00,0.568571428571429,135,0.496666666741742,23.5166326530612,60,1,"Saturday","2"
2018-09-08 02:00:00,0.47318,270,0.408333327000575,22.90452,120,2,"Saturday","2"
2018-09-08 03:00:00,0.42734693877551,135,0.23799999989568,22.5788775510204,180,3,"Saturday","2"
2018-09-08 04:00:00,0.411183673469388,135,0.238461538576292,22.1245918367347,240,4,"Saturday","2"
2018-09-08 05:00:00,0.40402,135,0.220000000501164,22.16504,300,5,"Saturday","2"
2018-09-08 06:00:00,0.427918367346939,135,0.547692308346138,22.1520816326531,360,6,"Saturday","2"
2018-09-08 07:00:00,0.585979591836735,270,0.26399999670688,22.0984285714286,420,7,"Saturday","2"
2018-09-08 08:00:00,0.954795454545455,270,0.180000002895114,22.5802272727273,480,8,"Saturday","2"
2018-09-08 09:00:00,1.05511627906977,270,0.538181816650809,23.3772558139535,540,9,"Saturday","2"
2018-09-08 10:00:00,1.22170454545455,135,1.00909090583991,24.823,600,10,"Saturday","2"
2018-09-08 11:00:00,0.911875,135,1.101666674018,26.3879375,660,11,"Saturday","2"
2018-09-08 12:00:00,1.12312,270,1.1619999982418,27.09554,720,12,"Saturday","2"
2018-09-08 13:00:00,0.9843125,135,1.37428569793571,27.5530833333333,780,13,"Saturday","2"
2018-09-08 14:00:00,1.05830612244898,135,0.83000001311225,28.0321632653061,840,14,"Saturday","2"
2018-09-08 15:00:00,1.15295918367347,225,0.453333338101667,28.600693877551,900,15,"Saturday","2"
2018-09-08 16:00:00,1.10954,135,0.571666661029075,29.04152,960,16,"Saturday","2"
2018-09-08 17:00:00,1.45361224489796,270,0.709999994995658,28.8085714285714,1020,17,"Saturday","2"
2018-09-08 18:00:00,1.00792,135,0.290769230861054,28.32694,1080,18,"Saturday","2"
2018-09-08 19:00:00,1.34914,135,0.0366666670889,27.73836,1140,19,"Saturday","2"
2018-09-08 20:00:00,2.31438775510204,270,0,26.8126734693878,1200,20,"Saturday","2"
2018-09-08 21:00:00,1.62938,135,0.00923076902445385,26.29586,1260,21,"Saturday","2"
2018-09-08 22:00:00,1.18469387755102,135,0.0061538460163,26.281306122449,1320,22,"Saturday","2"
2018-09-08 23:00:00,1.00022,135,0.154545451429891,26.04752,1380,23,"Saturday","2"
2018-09-09 00:00:00,0.8042,90,0.173333335667892,25.17456,0,0,"Sunday","2"
2018-09-09 01:00:00,0.59282,225,0.0599999980858231,24.46886,60,1,"Sunday","2"
2018-09-09 02:00:00,0.54212,135,0.1316666649655,23.6924,120,2,"Sunday","2"
2018-09-09 03:00:00,0.48206,270,0.0145454542203545,23.34658,180,3,"Sunday","2"
2018-09-09 04:00:00,0.457326530612245,135,0.0854545448991818,23.0292244897959,240,4,"Sunday","2"
2018-09-09 05:00:00,0.43554,135,0.0766666696096667,22.89746,300,5,"Sunday","2"
2018-09-09 06:00:00,0.565836734693878,225,0.0116666667163333,22.897387755102,360,6,"Sunday","2"
2018-09-09 07:00:00,0.56042,135,0.00545454533262727,22.65082,420,7,"Sunday","2"
2018-09-09 08:00:00,0.65094,135,0.04599999934439,23.05006,480,8,"Sunday","2"
2018-09-09 09:00:00,0.788,135,0.264444444328656,24.2087959183673,540,9,"Sunday","2"
2018-09-09 10:00:00,0.92558,270,0.28999999612569,26.0101,600,10,"Sunday","2"
2018-09-09 11:00:00,0.92226,270,0.0709090906788,27.49328,660,11,"Sunday","2"
2018-09-09 12:00:00,0.775489795918367,135,0.865454545414064,28.1752653061224,720,12,"Sunday","2"
2018-09-09 13:00:00,0.89018,270,0.617142858781557,29.06568,780,13,"Sunday","2"
2018-09-09 14:00:00,0.83614,135,0.799999989230718,29.83826,840,14,"Sunday","2"
2018-09-09 15:00:00,0.97354,135,0.921818181871636,30.22246,900,15,"Sunday","2"
2018-09-09 16:00:00,0.751428571428571,135,0.751666668180992,30.7035714285714,960,16,"Sunday","2"
2018-09-09 17:00:00,0.74592,135,0.214545451443355,30.1807,1020,17,"Sunday","2"
2018-09-09 18:00:00,1.12538,135,0.179999998149792,29.64046,1080,18,"Sunday","2"
2018-09-09 19:00:00,0.89508,135,0.00999999977648572,28.77596,1140,19,"Sunday","2"
2018-09-09 20:00:00,1.10542857142857,135,0,27.6396734693878,1200,20,"Sunday","2"
2018-09-09 21:00:00,1.59406,135,0,27.04376,1260,21,"Sunday","2"
2018-09-09 22:00:00,2.52140816326531,270,0,26.1673469387755,1320,22,"Sunday","2"
2018-09-09 23:00:00,1.54022,270,0,25.75922,1380,23,"Sunday","2"
2018-09-10 00:00:00,1.01302040816327,270,0.0509090907871727,26.2505306122449,0,0,"Monday","2"
2018-09-10 01:00:00,0.76288,135,0.00166666662941667,26.29546,60,1,"Monday","2"
2018-09-10 02:00:00,0.603795918367347,135,0.00181818177754545,25.8382448979592,120,2,"Monday","2"
2018-09-10 03:00:00,0.51214,270,0.0250000000620667,25.24076,180,3,"Monday","2"
2018-09-10 04:00:00,0.5203,270,0.0183333329235583,24.61942,240,4,"Monday","2"
2018-09-10 05:00:00,0.482714285714286,135,0.0149999996647333,24.2247755102041,300,5,"Monday","2"
2018-09-10 06:00:00,0.51708,135,0.0218181823465364,23.9745,360,6,"Monday","2"
2018-09-10 07:00:00,0.517714285714286,135,0.00499999988824167,23.7494285714286,420,7,"Monday","2"
2018-09-10 08:00:00,0.71556,135,0.003333333258825,23.82744,480,8,"Monday","2"
2018-09-10 09:00:00,1.08051020408163,270,0.0616666652883083,24.226,540,9,"Monday","2"
2018-09-10 10:00:00,1.02454,135,0.230000000757483,25.15674,600,10,"Monday","2"
2018-09-10 11:00:00,1.24094,270,0.255000001129975,26.10848,660,11,"Monday","2"
2018-09-10 12:00:00,1.0895306122449,90,0.315384618651354,26.3951632653061,720,12,"Monday","2"
2018-09-10 13:00:00,1.03866,90,0.37333333119765,26.25472,780,13,"Monday","2"
2018-09-10 14:00:00,0.92665306122449,90,0.591666671137233,26.4917959183673,840,14,"Monday","2"
2018-09-10 15:00:00,0.8745,90,0.929090904919264,26.5776,900,15,"Monday","2"
2018-09-10 16:00:00,0.83108,135,0.528333335183567,26.77868,960,16,"Monday","2"
2018-09-10 17:00:00,0.857387755102041,90,0.199999996962523,26.810693877551,1020,17,"Monday","2"
2018-09-10 18:00:00,0.95528,135,0.0153846156138462,26.72926,1080,18,"Monday","2"
2018-09-10 19:00:00,1.8253,135,0.0074999998323625,26.43946,1140,19,"Monday","2"
2018-09-10 20:00:00,1.54902,135,0,26.00162,1200,20,"Monday","2"
2018-09-10 21:00:00,1.95873469387755,135,0,25.807693877551,1260,21,"Monday","2"
2018-09-10 22:00:00,1.60062,135,0,25.76232,1320,22,"Monday","2"
2018-09-10 23:00:00,1.57064,135,0,25.68602,1380,23,"Monday","2"
2018-09-11 00:00:00,1.50369387755102,135,0,25.7695102040816,0,0,"Tuesday","2"
