"time","dow","conc","minute","hour"
2018-09-16 04:10:00,"Sunday",0.40125,250,4
2018-09-16 04:15:00,"Sunday",0.3998625,255,4
2018-09-16 04:20:00,"Sunday",0.4192375,260,4
2018-09-16 04:25:00,"Sunday",0.4288875,265,4
2018-09-16 04:30:00,"Sunday",0.4561875,270,4
2018-09-16 04:35:00,"Sunday",0.423625,275,4
2018-09-16 04:40:00,"Sunday",0.4076875,280,4
2018-09-16 04:45:00,"Sunday",0.412375,285,4
2018-09-16 04:50:00,"Sunday",0.4031375,290,4
2018-09-16 04:55:00,"Sunday",0.4092125,295,4
2018-09-16 05:00:00,"Sunday",0.3956375,300,5
2018-09-16 05:05:00,"Sunday",0.40365,305,5
2018-09-16 05:10:00,"Sunday",0.4283125,310,5
2018-09-16 05:15:00,"Sunday",0.411575,315,5
2018-09-16 05:20:00,"Sunday",0.4396875,320,5
2018-09-16 05:25:00,"Sunday",0.4248375,325,5
2018-09-16 05:30:00,"Sunday",0.4624375,330,5
2018-09-16 05:35:00,"Sunday",0.5178375,335,5
2018-09-16 05:40:00,"Sunday",0.4746375,340,5
2018-09-16 05:45:00,"Sunday",0.4683,345,5
2018-09-16 05:50:00,"Sunday",0.5004375,350,5
2018-09-16 05:55:00,"Sunday",0.48825,355,5
2018-09-16 06:00:00,"Sunday",0.5283,360,6
2018-09-16 06:05:00,"Sunday",0.53415,365,6
2018-09-16 06:10:00,"Sunday",0.5183125,370,6
2018-09-16 06:15:00,"Sunday",0.605875,375,6
2018-09-16 06:20:00,"Sunday",0.5840625,380,6
2018-09-16 06:25:00,"Sunday",0.537,385,6
2018-09-16 06:30:00,"Sunday",0.53395,390,6
2018-09-16 06:35:00,"Sunday",0.6716625,395,6
2018-09-16 06:40:00,"Sunday",0.67955,400,6
2018-09-16 06:45:00,"Sunday",0.60425,405,6
2018-09-16 06:50:00,"Sunday",0.732125,410,6
2018-09-16 06:55:00,"Sunday",0.661275,415,6
2018-09-16 07:00:00,"Sunday",0.6908125,420,7
2018-09-16 07:05:00,"Sunday",0.6793125,425,7
2018-09-16 07:10:00,"Sunday",0.7372,430,7
2018-09-16 07:15:00,"Sunday",0.6810625,435,7
2018-09-16 07:20:00,"Sunday",0.663375,440,7
2018-09-16 07:25:00,"Sunday",0.6368875,445,7
2018-09-16 07:30:00,"Sunday",0.732925,450,7
2018-09-16 07:35:00,"Sunday",0.778,455,7
2018-09-16 07:40:00,"Sunday",0.6996875,460,7
2018-09-16 07:45:00,"Sunday",0.7584375,465,7
2018-09-16 07:50:00,"Sunday",0.876825,470,7
2018-09-16 07:55:00,"Sunday",0.958775,475,7
2018-09-16 08:00:00,"Sunday",1.0533125,480,8
2018-09-16 08:05:00,"Sunday",0.9195,485,8
2018-09-16 08:10:00,"Sunday",1.1208875,490,8
2018-09-16 08:15:00,"Sunday",1.1366375,495,8
2018-09-16 08:20:00,"Sunday",1.1066875,500,8
2018-09-16 08:25:00,"Sunday",0.822375,505,8
2018-09-16 08:30:00,"Sunday",1.1349625,510,8
2018-09-16 08:35:00,"Sunday",1.1139,515,8
2018-09-16 08:40:00,"Sunday",0.9552375,520,8
2018-09-16 08:45:00,"Sunday",1.3721375,525,8
2018-09-16 08:50:00,"Sunday",1.1741875,530,8
2018-09-16 08:55:00,"Sunday",1.3415,535,8
2018-09-16 09:00:00,"Sunday",1.3216875,540,9
2018-09-16 09:05:00,"Sunday",1.2368875,545,9
2018-09-16 09:10:00,"Sunday",1.2803125,550,9
2018-09-16 09:15:00,"Sunday",1.4528625,555,9
2018-09-16 09:20:00,"Sunday",1.2129375,560,9
2018-09-16 09:25:00,"Sunday",1.2439375,565,9
2018-09-16 09:30:00,"Sunday",1.1899375,570,9
2018-09-16 09:35:00,"Sunday",1.2734875,575,9
2018-09-16 09:40:00,"Sunday",1.3532625,580,9
2018-09-16 09:45:00,"Sunday",1.4412125,585,9
2018-09-16 09:50:00,"Sunday",1.4358125,590,9
2018-09-16 09:55:00,"Sunday",1.3799375,595,9
2018-09-16 10:00:00,"Sunday",1.25065,600,10
2018-09-16 10:05:00,"Sunday",1.3256875,605,10
2018-09-16 10:10:00,"Sunday",1.30885,610,10
2018-09-16 10:15:00,"Sunday",1.404125,615,10
2018-09-16 10:20:00,"Sunday",1.20385,620,10
2018-09-16 10:25:00,"Sunday",1.2414,625,10
2018-09-16 10:30:00,"Sunday",1.16095,630,10
2018-09-16 10:35:00,"Sunday",1.1993125,635,10
2018-09-16 10:40:00,"Sunday",1.2861875,640,10
2018-09-16 10:45:00,"Sunday",1.1174875,645,10
2018-09-16 10:50:00,"Sunday",1.0487875,650,10
2018-09-16 10:55:00,"Sunday",1.0081125,655,10
2018-09-16 11:00:00,"Sunday",1.083675,660,11
2018-09-16 11:05:00,"Sunday",1.1464375,665,11
2018-09-16 11:10:00,"Sunday",1.2208125,670,11
2018-09-16 11:15:00,"Sunday",1.0855625,675,11
2018-09-16 11:20:00,"Sunday",1.1138125,680,11
2018-09-16 11:25:00,"Sunday",0.8878875,685,11
2018-09-16 11:30:00,"Sunday",1.0537375,690,11
2018-09-16 11:35:00,"Sunday",1.3174375,695,11
2018-09-16 11:40:00,"Sunday",1.1546875,700,11
2018-09-16 11:45:00,"Sunday",0.981125,705,11
2018-09-16 11:50:00,"Sunday",0.9911,710,11
2018-09-16 11:55:00,"Sunday",0.97625,715,11
2018-09-16 12:00:00,"Sunday",0.98575,720,12
2018-09-16 12:05:00,"Sunday",1.2093125,725,12
2018-09-16 12:10:00,"Sunday",1.078775,730,12
2018-09-16 12:15:00,"Sunday",0.985025,735,12
2018-09-16 12:20:00,"Sunday",0.9704375,740,12
2018-09-16 12:25:00,"Sunday",0.9916875,745,12
2018-09-16 12:30:00,"Sunday",1.1099375,750,12
2018-09-16 12:35:00,"Sunday",1.1153625,755,12
2018-09-16 12:40:00,"Sunday",1.221,760,12
2018-09-16 12:45:00,"Sunday",1.0937875,765,12
2018-09-16 12:50:00,"Sunday",0.963475,770,12
2018-09-16 12:55:00,"Sunday",1.069375,775,12
2018-09-16 13:00:00,"Sunday",1.1270625,780,13
2018-09-16 13:05:00,"Sunday",0.9343125,785,13
2018-09-16 13:10:00,"Sunday",0.94415,790,13
2018-09-16 13:15:00,"Sunday",0.868375,795,13
2018-09-16 13:20:00,"Sunday",0.8916625,800,13
2018-09-16 13:25:00,"Sunday",1.0483125,805,13
2018-09-16 13:30:00,"Sunday",0.971575,810,13
2018-09-16 13:35:00,"Sunday",1.1982875,815,13
2018-09-16 13:40:00,"Sunday",1.0583125,820,13
2018-09-16 13:45:00,"Sunday",0.94005,825,13
2018-09-16 13:50:00,"Sunday",0.943125,830,13
2018-09-16 13:55:00,"Sunday",0.9907,835,13
2018-09-16 14:00:00,"Sunday",0.9645,840,14
2018-09-16 14:05:00,"Sunday",1.1342875,845,14
2018-09-16 14:10:00,"Sunday",1.0439375,850,14
2018-09-16 14:15:00,"Sunday",1.0668375,855,14
2018-09-16 14:20:00,"Sunday",1.239,860,14
2018-09-16 14:25:00,"Sunday",1.03275,865,14
2018-09-16 14:30:00,"Sunday",1.0077,870,14
2018-09-16 14:35:00,"Sunday",0.9338125,875,14
2018-09-16 14:40:00,"Sunday",1.2613125,880,14
2018-09-16 14:45:00,"Sunday",1.1870375,885,14
2018-09-16 14:50:00,"Sunday",1.049875,890,14
2018-09-16 14:55:00,"Sunday",1.006125,895,14
2018-09-16 15:00:00,"Sunday",0.9690875,900,15
2018-09-16 15:05:00,"Sunday",1.0556875,905,15
2018-09-16 15:10:00,"Sunday",1.022025,910,15
2018-09-16 15:15:00,"Sunday",1.0575,915,15
2018-09-16 15:20:00,"Sunday",0.9962625,920,15
2018-09-16 15:25:00,"Sunday",1.038875,925,15
2018-09-16 15:30:00,"Sunday",0.9533,930,15
2018-09-16 15:35:00,"Sunday",1.009575,935,15
2018-09-16 15:40:00,"Sunday",0.9718125,940,15
2018-09-16 15:45:00,"Sunday",1.0083125,945,15
2018-09-16 15:50:00,"Sunday",1.1106875,950,15
2018-09-16 15:55:00,"Sunday",1.1601375,955,15
2018-09-16 16:00:00,"Sunday",1.0686375,960,16
2018-09-16 16:05:00,"Sunday",1.0063125,965,16
2018-09-16 16:10:00,"Sunday",1.111575,970,16
2018-09-16 16:15:00,"Sunday",1.1108125,975,16
2018-09-16 16:20:00,"Sunday",1.0531,980,16
2018-09-16 16:25:00,"Sunday",0.993,985,16
2018-09-16 16:30:00,"Sunday",1.3018125,990,16
2018-09-16 16:35:00,"Sunday",1.272,995,16
2018-09-16 16:40:00,"Sunday",1.1798375,1000,16
2018-09-16 16:45:00,"Sunday",1.0343375,1005,16
2018-09-16 16:50:00,"Sunday",1.141375,1010,16
2018-09-16 16:55:00,"Sunday",1.2855875,1015,16
2018-09-16 17:00:00,"Sunday",1.292,1020,17
2018-09-16 17:05:00,"Sunday",1.049325,1025,17
2018-09-16 17:10:00,"Sunday",1.2405,1030,17
2018-09-16 17:15:00,"Sunday",1.2186,1035,17
2018-09-16 17:20:00,"Sunday",1.3218125,1040,17
2018-09-16 17:25:00,"Sunday",1.161375,1045,17
2018-09-16 17:30:00,"Sunday",1.2964375,1050,17
2018-09-16 17:35:00,"Sunday",1.3259375,1055,17
2018-09-16 17:40:00,"Sunday",1.1167125,1060,17
2018-09-16 17:45:00,"Sunday",0.9826875,1065,17
2018-09-16 17:50:00,"Sunday",1.0885,1070,17
2018-09-16 17:55:00,"Sunday",1.17975,1075,17
2018-09-16 18:00:00,"Sunday",1.2325,1080,18
2018-09-16 18:05:00,"Sunday",1.4365625,1085,18
2018-09-16 18:10:00,"Sunday",1.5185625,1090,18
2018-09-16 18:15:00,"Sunday",1.5509875,1095,18
2018-09-16 18:20:00,"Sunday",1.5820125,1100,18
2018-09-16 18:25:00,"Sunday",1.5945,1105,18
2018-09-16 18:30:00,"Sunday",1.5990625,1110,18
2018-09-16 18:35:00,"Sunday",1.983,1115,18
2018-09-16 18:40:00,"Sunday",2.0534375,1120,18
2018-09-16 18:45:00,"Sunday",1.7640625,1125,18
2018-09-16 18:50:00,"Sunday",2.06045833333333,1130,18
2018-09-16 18:55:00,"Sunday",2.0125375,1135,18
2018-09-16 19:00:00,"Sunday",1.9245,1140,19
2018-09-16 19:05:00,"Sunday",1.8045,1145,19
2018-09-16 19:10:00,"Sunday",1.599875,1150,19
2018-09-16 19:15:00,"Sunday",1.9378125,1155,19
2018-09-16 19:20:00,"Sunday",2.3478125,1160,19
2018-09-16 19:25:00,"Sunday",2.3731,1165,19
2018-09-16 19:30:00,"Sunday",2.16925,1170,19
2018-09-16 19:35:00,"Sunday",1.7265375,1175,19
2018-09-16 19:40:00,"Sunday",1.783125,1180,19
2018-09-16 19:45:00,"Sunday",1.8193,1185,19
2018-09-16 19:50:00,"Sunday",1.8356625,1190,19
2018-09-16 19:55:00,"Sunday",2.0576,1195,19
2018-09-16 20:00:00,"Sunday",1.947375,1200,20
2018-09-16 20:05:00,"Sunday",1.847875,1205,20
2018-09-16 20:10:00,"Sunday",1.9119125,1210,20
2018-09-16 20:15:00,"Sunday",1.724475,1215,20
2018-09-16 20:20:00,"Sunday",1.58525,1220,20
2018-09-16 20:25:00,"Sunday",1.67645,1225,20
2018-09-16 20:30:00,"Sunday",1.6571875,1230,20
2018-09-16 20:35:00,"Sunday",1.677775,1235,20
2018-09-16 20:40:00,"Sunday",1.5255625,1240,20
2018-09-16 20:45:00,"Sunday",1.7460625,1245,20
2018-09-16 20:50:00,"Sunday",1.8814875,1250,20
2018-09-16 20:55:00,"Sunday",1.98527083333333,1255,20
2018-09-16 21:00:00,"Sunday",1.7935625,1260,21
2018-09-16 21:05:00,"Sunday",1.7350875,1265,21
2018-09-16 21:10:00,"Sunday",1.642525,1270,21
2018-09-16 21:15:00,"Sunday",1.6667625,1275,21
2018-09-16 21:20:00,"Sunday",1.672375,1280,21
2018-09-16 21:25:00,"Sunday",1.6252625,1285,21
2018-09-16 21:30:00,"Sunday",1.406875,1290,21
2018-09-16 21:35:00,"Sunday",1.524,1295,21
2018-09-16 21:40:00,"Sunday",1.5914375,1300,21
2018-09-16 21:45:00,"Sunday",1.7349125,1305,21
2018-09-16 21:50:00,"Sunday",1.7484375,1310,21
2018-09-16 21:55:00,"Sunday",1.2731875,1315,21
2018-09-16 22:00:00,"Sunday",1.1795,1320,22
2018-09-16 22:05:00,"Sunday",1.2998125,1325,22
2018-09-16 22:10:00,"Sunday",1.2919375,1330,22
2018-09-16 22:15:00,"Sunday",1.2624375,1335,22
2018-09-16 22:20:00,"Sunday",1.2148,1340,22
2018-09-16 22:25:00,"Sunday",1.233625,1345,22
2018-09-16 22:30:00,"Sunday",1.2455,1350,22
2018-09-16 22:35:00,"Sunday",1.1576875,1355,22
2018-09-16 22:40:00,"Sunday",1.33575,1360,22
2018-09-16 22:45:00,"Sunday",1.144,1365,22
2018-09-16 22:50:00,"Sunday",1.314,1370,22
2018-09-16 22:55:00,"Sunday",1.2149,1375,22
2018-09-16 23:00:00,"Sunday",1.1102375,1380,23
2018-09-16 23:05:00,"Sunday",1.0182125,1385,23
2018-09-16 23:10:00,"Sunday",0.9223125,1390,23
2018-09-16 23:15:00,"Sunday",1.0181875,1395,23
2018-09-16 23:20:00,"Sunday",0.9840625,1400,23
2018-09-16 23:25:00,"Sunday",1.0305875,1405,23
2018-09-16 23:30:00,"Sunday",0.897825,1410,23
2018-09-16 23:35:00,"Sunday",0.9865875,1415,23
2018-09-16 23:40:00,"Sunday",1.043625,1420,23
2018-09-16 23:45:00,"Sunday",0.8901125,1425,23
2018-09-16 23:50:00,"Sunday",0.882125,1430,23
2018-09-16 23:55:00,"Sunday",0.7775625,1435,23
2018-09-17 00:00:00,"Sunday",0.731125,0,0
2018-09-16 00:05:00,"Monday",0.73185,5,0
2018-09-16 00:10:00,"Monday",0.748375,10,0
2018-09-16 00:15:00,"Monday",0.6592625,15,0
2018-09-16 00:20:00,"Monday",0.6040625,20,0
2018-09-16 00:25:00,"Monday",0.572875,25,0
2018-09-16 00:30:00,"Monday",0.599625,30,0
2018-09-16 00:35:00,"Monday",0.5708375,35,0
2018-09-16 00:40:00,"Monday",0.6108125,40,0
2018-09-16 00:45:00,"Monday",0.551625,45,0
2018-09-16 00:50:00,"Monday",0.51975,50,0
2018-09-16 00:55:00,"Monday",0.5213125,55,0
2018-09-16 01:00:00,"Monday",0.53925,60,1
2018-09-16 01:05:00,"Monday",0.5399625,65,1
2018-09-16 01:10:00,"Monday",0.51845,70,1
2018-09-16 01:15:00,"Monday",0.523575,75,1
2018-09-16 01:20:00,"Monday",0.510875,80,1
2018-09-16 01:25:00,"Monday",0.5176875,85,1
2018-09-16 01:30:00,"Monday",0.5364375,90,1
2018-09-16 01:35:00,"Monday",0.5481625,95,1
2018-09-16 01:40:00,"Monday",0.5268875,100,1
2018-09-16 01:45:00,"Monday",0.4813625,105,1
2018-09-16 01:50:00,"Monday",0.4673125,110,1
2018-09-16 01:55:00,"Monday",0.46875,115,1
2018-09-16 02:00:00,"Monday",0.487125,120,2
2018-09-16 02:05:00,"Monday",0.496625,125,2
2018-09-16 02:10:00,"Monday",0.479375,130,2
2018-09-16 02:15:00,"Monday",0.513425,135,2
2018-09-16 02:20:00,"Monday",0.479075,140,2
2018-09-16 02:25:00,"Monday",0.4614375,145,2
2018-09-16 02:30:00,"Monday",0.4436125,150,2
2018-09-16 02:35:00,"Monday",0.4497125,155,2
2018-09-16 02:40:00,"Monday",0.4485625,160,2
2018-09-16 02:45:00,"Monday",0.436375,165,2
2018-09-16 02:50:00,"Monday",0.4443125,170,2
2018-09-16 02:55:00,"Monday",0.4173125,175,2
2018-09-16 03:00:00,"Monday",0.4097875,180,3
2018-09-16 03:05:00,"Monday",0.4576875,185,3
2018-09-16 03:10:00,"Monday",0.427325,190,3
2018-09-16 03:15:00,"Monday",0.4516875,195,3
2018-09-16 03:20:00,"Monday",0.449125,200,3
2018-09-16 03:25:00,"Monday",0.4191875,205,3
2018-09-16 03:30:00,"Monday",0.406525,210,3
2018-09-16 03:35:00,"Monday",0.3896125,215,3
2018-09-16 03:40:00,"Monday",0.380675,220,3
2018-09-16 03:45:00,"Monday",0.4031875,225,3
2018-09-16 03:50:00,"Monday",0.397625,230,3
2018-09-16 03:55:00,"Monday",0.3905875,235,3
2018-09-16 04:00:00,"Monday",0.383375,240,4
2018-09-16 04:05:00,"Monday",0.3866875,245,4
2018-09-16 04:10:00,"Monday",0.3900625,250,4
2018-09-16 04:15:00,"Monday",0.382125,255,4
2018-09-16 04:20:00,"Monday",0.389375,260,4
2018-09-16 04:25:00,"Monday",0.4176,265,4
2018-09-16 04:30:00,"Monday",0.4020625,270,4
2018-09-16 04:35:00,"Monday",0.405725,275,4
2018-09-16 04:40:00,"Monday",0.4144375,280,4
2018-09-16 04:45:00,"Monday",0.4155625,285,4
2018-09-16 04:50:00,"Monday",0.4139375,290,4
2018-09-16 04:55:00,"Monday",0.3901875,295,4
2018-09-16 05:00:00,"Monday",0.3858,300,5
2018-09-16 05:05:00,"Monday",0.4135625,305,5
2018-09-16 05:10:00,"Monday",0.4393125,310,5
2018-09-16 05:15:00,"Monday",0.42375,315,5
2018-09-16 05:20:00,"Monday",0.4534625,320,5
2018-09-16 05:25:00,"Monday",0.4363125,325,5
2018-09-16 05:30:00,"Monday",0.4648125,330,5
2018-09-16 05:35:00,"Monday",0.4988125,335,5
2018-09-16 05:40:00,"Monday",0.559,340,5
2018-09-16 05:45:00,"Monday",0.6268125,345,5
2018-09-16 05:50:00,"Monday",0.5151625,350,5
2018-09-16 05:55:00,"Monday",0.49735,355,5
2018-09-16 06:00:00,"Monday",0.535625,360,6
2018-09-16 06:05:00,"Monday",0.5461,365,6
2018-09-16 06:10:00,"Monday",0.5683125,370,6
2018-09-16 06:15:00,"Monday",0.5634375,375,6
2018-09-16 06:20:00,"Monday",0.58665,380,6
2018-09-16 06:25:00,"Monday",0.60295,385,6
2018-09-16 06:30:00,"Monday",0.5976875,390,6
2018-09-16 06:35:00,"Monday",0.598625,395,6
2018-09-16 06:40:00,"Monday",0.66275,400,6
2018-09-16 06:45:00,"Monday",0.697725,405,6
2018-09-16 06:50:00,"Monday",0.7501875,410,6
2018-09-16 06:55:00,"Monday",0.6950625,415,6
2018-09-16 07:00:00,"Monday",0.7519375,420,7
2018-09-16 07:05:00,"Monday",0.8215375,425,7
2018-09-16 07:10:00,"Monday",0.8691875,430,7
2018-09-16 07:15:00,"Monday",0.8917,435,7
2018-09-16 07:20:00,"Monday",0.668125,440,7
2018-09-16 07:25:00,"Monday",0.8749375,445,7
2018-09-16 07:30:00,"Monday",1.0210625,450,7
2018-09-16 07:35:00,"Monday",0.7895625,455,7
2018-09-16 07:40:00,"Monday",0.775666666666667,460,7
2018-09-16 07:45:00,"Monday",0.6490875,465,7
2018-09-16 07:50:00,"Monday",0.923825,470,7
2018-09-16 07:55:00,"Monday",0.9205,475,7
2018-09-16 08:00:00,"Monday",0.8653125,480,8
2018-09-16 08:05:00,"Monday",0.851375,485,8
2018-09-16 08:10:00,"Monday",1.075375,490,8
2018-09-16 08:15:00,"Monday",1.076375,495,8
2018-09-16 08:20:00,"Monday",0.903525,500,8
2018-09-16 08:25:00,"Monday",1.1137,505,8
2018-09-16 08:30:00,"Monday",1.0636875,510,8
2018-09-16 08:35:00,"Monday",1.0955625,515,8
2018-09-16 08:40:00,"Monday",1.100875,520,8
2018-09-16 08:45:00,"Monday",1.2204375,525,8
2018-09-16 08:50:00,"Monday",1.2973125,530,8
2018-09-16 08:55:00,"Monday",1.0588375,535,8
2018-09-16 09:00:00,"Monday",1.1623125,540,9
2018-09-16 09:05:00,"Monday",1.1931375,545,9
2018-09-16 09:10:00,"Monday",1.177875,550,9
2018-09-16 09:15:00,"Monday",1.1041875,555,9
2018-09-16 09:20:00,"Monday",1.5565625,560,9
2018-09-16 09:25:00,"Monday",1.492,565,9
2018-09-16 09:30:00,"Monday",1.4311375,570,9
2018-09-16 09:35:00,"Monday",1.8341,575,9
2018-09-16 09:40:00,"Monday",1.63015,580,9
2018-09-16 09:45:00,"Monday",1.44175,585,9
2018-09-16 09:50:00,"Monday",1.4730625,590,9
2018-09-16 09:55:00,"Monday",1.42275,595,9
2018-09-16 10:00:00,"Monday",1.4039375,600,10
2018-09-16 10:05:00,"Monday",1.6065125,605,10
2018-09-16 10:10:00,"Monday",1.5802125,610,10
2018-09-16 10:15:00,"Monday",1.4388125,615,10
2018-09-16 10:20:00,"Monday",1.5889375,620,10
2018-09-16 10:25:00,"Monday",1.467875,625,10
2018-09-16 10:30:00,"Monday",1.2015625,630,10
2018-09-16 10:35:00,"Monday",1.138625,635,10
2018-09-16 10:40:00,"Monday",1.1648875,640,10
2018-09-16 10:45:00,"Monday",1.1166875,645,10
2018-09-16 10:50:00,"Monday",1.3680375,650,10
2018-09-16 10:55:00,"Monday",1.187975,655,10
2018-09-16 11:00:00,"Monday",1.2905,660,11
2018-09-16 11:05:00,"Monday",1.19425,665,11
2018-09-16 11:10:00,"Monday",0.956575,670,11
2018-09-16 11:15:00,"Monday",1.093075,675,11
2018-09-16 11:20:00,"Monday",1.3944,680,11
2018-09-16 11:25:00,"Monday",1.389125,685,11
2018-09-16 11:30:00,"Monday",1.2709125,690,11
2018-09-16 11:35:00,"Monday",1.0530625,695,11
2018-09-16 11:40:00,"Monday",1.24625,700,11
2018-09-16 11:45:00,"Monday",1.1455625,705,11
2018-09-16 11:50:00,"Monday",1.129225,710,11
2018-09-16 11:55:00,"Monday",1.052875,715,11
2018-09-16 12:00:00,"Monday",1.0952125,720,12
2018-09-16 12:05:00,"Monday",1.0107625,725,12
2018-09-16 12:10:00,"Monday",1.102875,730,12
2018-09-16 12:15:00,"Monday",0.96325,735,12
2018-09-16 12:20:00,"Monday",1.3229125,740,12
2018-09-16 12:25:00,"Monday",1.129725,745,12
2018-09-16 12:30:00,"Monday",1.2257625,750,12
2018-09-16 12:35:00,"Monday",1.24175,755,12
2018-09-16 12:40:00,"Monday",1.315625,760,12
2018-09-16 12:45:00,"Monday",1.4666,765,12
2018-09-16 12:50:00,"Monday",1.4766875,770,12
2018-09-16 12:55:00,"Monday",1.3051,775,12
2018-09-16 13:00:00,"Monday",1.27545,780,13
2018-09-16 13:05:00,"Monday",1.3795375,785,13
2018-09-16 13:10:00,"Monday",1.259,790,13
2018-09-16 13:15:00,"Monday",1.125625,795,13
2018-09-16 13:20:00,"Monday",1.055,800,13
2018-09-16 13:25:00,"Monday",1.0066875,805,13
2018-09-16 13:30:00,"Monday",1.0917,810,13
2018-09-16 13:35:00,"Monday",1.105475,815,13
2018-09-16 13:40:00,"Monday",1.0588125,820,13
2018-09-16 13:45:00,"Monday",1.24025,825,13
2018-09-16 13:50:00,"Monday",1.3393125,830,13
2018-09-16 13:55:00,"Monday",1.307275,835,13
2018-09-16 14:00:00,"Monday",1.166,840,14
2018-09-16 14:05:00,"Monday",1.1130875,845,14
2018-09-16 14:10:00,"Monday",1.2155625,850,14
2018-09-16 14:15:00,"Monday",1.2215625,855,14
2018-09-16 14:20:00,"Monday",1.17125,860,14
2018-09-16 14:25:00,"Monday",1.31815,865,14
2018-09-16 14:30:00,"Monday",1.066,870,14
2018-09-16 14:35:00,"Monday",0.94555,875,14
2018-09-16 14:40:00,"Monday",0.9893,880,14
2018-09-16 14:45:00,"Monday",1.0614375,885,14
2018-09-16 14:50:00,"Monday",1.1795125,890,14
2018-09-16 14:55:00,"Monday",1.224375,895,14
2018-09-16 15:00:00,"Monday",1.1435,900,15
2018-09-16 15:05:00,"Monday",1.1705,905,15
2018-09-16 15:10:00,"Monday",1.1680375,910,15
2018-09-16 15:15:00,"Monday",1.135425,915,15
2018-09-16 15:20:00,"Monday",1.1495625,920,15
2018-09-16 15:25:00,"Monday",1.3739,925,15
2018-09-16 15:30:00,"Monday",1.2950625,930,15
2018-09-16 15:35:00,"Monday",1.17025,935,15
2018-09-16 15:40:00,"Monday",1.0469375,940,15
2018-09-16 15:45:00,"Monday",1.2314,945,15
2018-09-16 15:50:00,"Monday",1.1148375,950,15
2018-09-16 15:55:00,"Monday",1.1818125,955,15
2018-09-16 16:00:00,"Monday",1.082125,960,16
2018-09-16 16:05:00,"Monday",1.2653125,965,16
2018-09-16 16:10:00,"Monday",1.313,970,16
2018-09-16 16:15:00,"Monday",1.2992125,975,16
2018-09-16 16:20:00,"Monday",1.573825,980,16
2018-09-16 16:25:00,"Monday",1.1881875,985,16
2018-09-16 16:30:00,"Monday",1.258925,990,16
2018-09-16 16:35:00,"Monday",1.0754,995,16
2018-09-16 16:40:00,"Monday",1.165875,1000,16
2018-09-16 16:45:00,"Monday",1.3533125,1005,16
2018-09-16 16:50:00,"Monday",1.112875,1010,16
2018-09-16 16:55:00,"Monday",1.137875,1015,16
2018-09-16 17:00:00,"Monday",1.1953875,1020,17
2018-09-16 17:05:00,"Monday",1.122375,1025,17
2018-09-16 17:10:00,"Monday",1.2966875,1030,17
