"time","dow","conc","minute","hour"
2018-09-16 00:15:00,"Sunday",0.638697115384615,15,0
2018-09-16 00:30:00,"Sunday",0.61629967948718,30,0
2018-09-16 00:45:00,"Sunday",0.548480769230769,45,0
2018-09-16 01:00:00,"Sunday",0.511475961538462,60,1
2018-09-16 01:15:00,"Sunday",0.499846153846154,75,1
2018-09-16 01:30:00,"Sunday",0.514054487179487,90,1
2018-09-16 01:45:00,"Sunday",0.526679487179487,105,1
2018-09-16 02:00:00,"Sunday",0.483580128205128,120,2
2018-09-16 02:15:00,"Sunday",0.474395833333333,135,2
2018-09-16 02:30:00,"Sunday",0.451711538461538,150,2
2018-09-16 02:45:00,"Sunday",0.436116987179487,165,2
2018-09-16 03:00:00,"Sunday",0.44555608974359,180,3
2018-09-16 03:15:00,"Sunday",0.413384615384615,195,3
2018-09-16 03:30:00,"Sunday",0.421466346153846,210,3
2018-09-16 03:45:00,"Sunday",0.409684294871795,225,3
2018-09-16 04:00:00,"Sunday",0.424540064102564,240,4
2018-09-16 04:15:00,"Sunday",0.407719551282051,255,4
2018-09-16 04:30:00,"Sunday",0.434213141025641,270,4
2018-09-16 04:45:00,"Sunday",0.4145625,285,4
2018-09-16 05:00:00,"Sunday",0.403971153846154,300,5
2018-09-16 05:15:00,"Sunday",0.414036858974359,315,5
2018-09-16 05:30:00,"Sunday",0.441951923076923,330,5
2018-09-16 05:45:00,"Sunday",0.48388782051282,345,5
2018-09-16 06:00:00,"Sunday",0.506227564102564,360,6
2018-09-16 06:15:00,"Sunday",0.551370192307692,375,6
2018-09-16 06:30:00,"Sunday",0.549552884615385,390,6
2018-09-16 06:45:00,"Sunday",0.653682692307692,405,6
2018-09-16 07:00:00,"Sunday",0.693591346153846,420,7
2018-09-16 07:15:00,"Sunday",0.70270032051282,435,7
2018-09-16 07:30:00,"Sunday",0.677241987179487,450,7
2018-09-16 07:45:00,"Sunday",0.745974358974359,465,7
2018-09-16 08:00:00,"Sunday",0.951658653846154,480,8
2018-09-16 08:15:00,"Sunday",1.05193429487179,495,8
2018-09-16 08:30:00,"Sunday",1.02565544871795,510,8
2018-09-16 08:45:00,"Sunday",1.14363621794872,525,8
2018-09-16 09:00:00,"Sunday",1.279125,540,9
2018-09-16 09:15:00,"Sunday",1.32328846153846,555,9
2018-09-16 09:30:00,"Sunday",1.21560416666667,570,9
2018-09-16 09:45:00,"Sunday",1.33590384615385,585,9
2018-09-16 10:00:00,"Sunday",1.35498237179487,600,10
2018-09-16 10:15:00,"Sunday",1.34154487179487,615,10
2018-09-16 10:30:00,"Sunday",1.19982051282051,630,10
2018-09-16 10:45:00,"Sunday",1.19566666666667,645,10
2018-09-16 11:00:00,"Sunday",1.04968108974359,660,11
2018-09-16 11:15:00,"Sunday",1.14896474358974,675,11
2018-09-16 11:30:00,"Sunday",1.00835576923077,690,11
2018-09-16 11:45:00,"Sunday",1.15181730769231,705,11
2018-09-16 12:00:00,"Sunday",0.984546474358974,720,12
2018-09-16 12:15:00,"Sunday",1.07264903846154,735,12
2018-09-16 12:30:00,"Sunday",1.02375641025641,750,12
2018-09-16 12:45:00,"Sunday",1.14486057692308,765,12
2018-09-16 13:00:00,"Sunday",1.05117147435897,780,13
2018-09-16 13:15:00,"Sunday",0.915347756410256,795,13
2018-09-16 13:30:00,"Sunday",0.963701923076923,810,13
2018-09-16 13:45:00,"Sunday",1.06346314102564,825,13
2018-09-16 14:00:00,"Sunday",0.968863782051282,840,14
2018-09-16 14:15:00,"Sunday",1.08076602564103,855,14
2018-09-16 14:30:00,"Sunday",1.09724358974359,870,14
2018-09-16 14:45:00,"Sunday",1.13022916666667,885,14
2018-09-16 15:00:00,"Sunday",1.02098717948718,900,15
2018-09-16 15:15:00,"Sunday",1.04412820512821,915,15
2018-09-16 15:30:00,"Sunday",0.995963141025641,930,15
2018-09-16 15:45:00,"Sunday",0.998834935897436,945,15
2018-09-16 16:00:00,"Sunday",1.1089358974359,960,16
2018-09-16 16:15:00,"Sunday",1.07663141025641,975,16
2018-09-16 16:30:00,"Sunday",1.11360576923077,990,16
2018-09-16 16:45:00,"Sunday",1.15428365384615,1005,16
2018-09-16 17:00:00,"Sunday",1.23713621794872,1020,17
2018-09-16 17:15:00,"Sunday",1.17027243589744,1035,17
2018-09-16 17:30:00,"Sunday",1.259875,1050,17
2018-09-16 17:45:00,"Sunday",1.15617307692308,1065,17
2018-09-16 18:00:00,"Sunday",1.16691666666667,1080,18
2018-09-16 18:15:00,"Sunday",1.50229326923077,1095,18
2018-09-16 18:30:00,"Sunday",1.59348878205128,1110,18
2018-09-16 18:45:00,"Sunday",1.9335,1125,18
2018-09-16 19:00:00,"Sunday",2.00753044871795,1140,19
2018-09-16 19:15:00,"Sunday",1.78641185897436,1155,19
2018-09-16 19:30:00,"Sunday",2.2829881993007,1170,19
2018-09-16 19:45:00,"Sunday",1.78301602564103,1185,19
2018-09-16 20:00:00,"Sunday",1.94136698717949,1200,20
2018-09-16 20:15:00,"Sunday",1.82527243589744,1215,20
2018-09-16 20:30:00,"Sunday",1.64339262820513,1230,20
2018-09-16 20:45:00,"Sunday",1.64328685897436,1245,20
2018-09-16 21:00:00,"Sunday",1.88848290598291,1260,21
2018-09-16 21:15:00,"Sunday",1.68715064102564,1275,21
2018-09-16 21:30:00,"Sunday",1.57693108974359,1290,21
2018-09-16 21:45:00,"Sunday",1.62078044871795,1305,21
2018-09-16 22:00:00,"Sunday",1.39557532051282,1320,22
2018-09-16 22:15:00,"Sunday",1.28472916666667,1335,22
2018-09-16 22:30:00,"Sunday",1.23223076923077,1350,22
2018-09-16 22:45:00,"Sunday",1.21247916666667,1365,22
2018-09-16 23:00:00,"Sunday",1.21089423076923,1380,23
2018-09-16 23:15:00,"Sunday",0.986139423076923,1395,23
2018-09-16 23:30:00,"Sunday",0.97018108974359,1410,23
2018-09-16 23:45:00,"Sunday",0.973072115384615,1425,23
2018-09-17 00:00:00,"Sunday",0.7969375,0,0
2018-09-16 00:15:00,"Monday",0.711185897435898,15,0
2018-09-16 00:30:00,"Monday",0.591371794871795,30,0
2018-09-16 00:45:00,"Monday",0.577043269230769,45,0
2018-09-16 01:00:00,"Monday",0.527110576923077,60,1
2018-09-16 01:15:00,"Monday",0.527709935897436,75,1
2018-09-16 01:30:00,"Monday",0.521666666666667,90,1
2018-09-16 01:45:00,"Monday",0.519288461538462,105,1
2018-09-16 02:00:00,"Monday",0.474395833333333,120,2
2018-09-16 02:15:00,"Monday",0.498040064102564,135,2
2018-09-16 02:30:00,"Monday",0.462032051282051,150,2
2018-09-16 02:45:00,"Monday",0.44480608974359,165,2
2018-09-16 03:00:00,"Monday",0.42288141025641,180,3
2018-09-16 03:15:00,"Monday",0.445195512820513,195,3
2018-09-16 03:30:00,"Monday",0.424591346153846,210,3
2018-09-16 03:45:00,"Monday",0.390826923076923,225,3
2018-09-16 04:00:00,"Monday",0.390525641025641,240,4
2018-09-16 04:15:00,"Monday",0.386278846153846,255,4
2018-09-16 04:30:00,"Monday",0.403371794871795,270,4
2018-09-16 04:45:00,"Monday",0.412057692307692,285,4
2018-09-16 05:00:00,"Monday",0.396548076923077,300,5
2018-09-16 05:15:00,"Monday",0.425153846153846,315,5
2018-09-16 05:30:00,"Monday",0.451905448717949,330,5
2018-09-16 05:45:00,"Monday",0.561541666666667,345,5
2018-09-16 06:00:00,"Monday",0.514988782051282,360,6
2018-09-16 06:15:00,"Monday",0.558834935897436,375,6
2018-09-16 06:30:00,"Monday",0.593472756410256,390,6
2018-09-16 06:45:00,"Monday",0.651298076923077,405,6
2018-09-16 07:00:00,"Monday",0.732395833333333,420,7
2018-09-16 07:15:00,"Monday",0.862673076923077,435,7
2018-09-16 07:30:00,"Monday",0.854708333333333,450,7
2018-09-16 07:45:00,"Monday",0.723780448717949,465,7
2018-09-16 08:00:00,"Monday",0.90261217948718,480,8
2018-09-16 08:15:00,"Monday",1.00104166666667,495,8
2018-09-16 08:30:00,"Monday",1.02906730769231,510,8
2018-09-16 08:45:00,"Monday",1.13887980769231,525,8
2018-09-16 09:00:00,"Monday",1.16717467948718,540,9
2018-09-16 09:15:00,"Monday",1.15970673076923,555,9
2018-09-16 09:30:00,"Monday",1.49553044871795,570,9
2018-09-16 09:45:00,"Monday",1.64218108974359,585,9
2018-09-16 10:00:00,"Monday",1.43325,600,10
2018-09-16 10:15:00,"Monday",1.54333012820513,615,10
2018-09-16 10:30:00,"Monday",1.41649038461538,630,10
2018-09-16 10:45:00,"Monday",1.13275,645,10
2018-09-16 11:00:00,"Monday",1.2830016025641,660,11
2018-09-16 11:15:00,"Monday",1.08355128205128,675,11
2018-09-16 11:30:00,"Monday",1.35054487179487,690,11
2018-09-16 11:45:00,"Monday",1.14829166666667,705,11
2018-09-16 12:00:00,"Monday",1.0908125,720,12
2018-09-16 12:15:00,"Monday",1.02702724358974,735,12
2018-09-16 12:30:00,"Monday",1.22278205128205,750,12
2018-09-16 12:45:00,"Monday",1.3408108974359,765,12
2018-09-16 13:00:00,"Monday",1.35650480769231,780,13
2018-09-16 13:15:00,"Monday",1.25279967948718,795,13
2018-09-16 13:30:00,"Monday",1.04967467948718,810,13
2018-09-16 13:45:00,"Monday",1.14103846153846,825,13
2018-09-16 14:00:00,"Monday",1.28029647435897,840,14
2018-09-16 14:15:00,"Monday",1.1778157051282,855,14
2018-09-16 14:30:00,"Monday",1.18571153846154,870,14
2018-09-16 14:45:00,"Monday",0.9953125,885,14
2018-09-16 15:00:00,"Monday",1.18225961538462,900,15
2018-09-16 15:15:00,"Monday",1.16151442307692,915,15
2018-09-16 15:30:00,"Monday",1.27299519230769,930,15
2018-09-16 15:45:00,"Monday",1.15735256410256,945,15
2018-09-16 16:00:00,"Monday",1.12432532051282,960,16
2018-09-16 16:15:00,"Monday",1.28697435897436,975,16
2018-09-16 16:30:00,"Monday",1.34197275641026,990,16
2018-09-16 16:45:00,"Monday",1.19477083333333,1005,16
2018-09-16 17:00:00,"Monday",1.15274679487179,1020,17
2018-09-16 17:15:00,"Monday",1.23370192307692,1035,17
2018-09-16 17:30:00,"Monday",1.37116666666667,1050,17
2018-09-16 17:45:00,"Monday",1.56591185897436,1065,17
2018-09-16 18:00:00,"Monday",1.50017307692308,1080,18
2018-09-16 18:15:00,"Monday",1.44441185897436,1095,18
2018-09-16 18:30:00,"Monday",1.54671153846154,1110,18
2018-09-16 18:45:00,"Monday",1.51388621794872,1125,18
2018-09-16 19:00:00,"Monday",2.02736698717949,1140,19
2018-09-16 19:15:00,"Monday",2.077875,1155,19
2018-09-16 19:30:00,"Monday",1.80521794871795,1170,19
2018-09-16 19:45:00,"Monday",1.63867948717949,1185,19
2018-09-16 20:00:00,"Monday",1.64102083333333,1200,20
2018-09-16 20:15:00,"Monday",1.55761858974359,1215,20
2018-09-16 20:30:00,"Monday",1.79758333333333,1230,20
2018-09-16 20:45:00,"Monday",1.91720352564103,1245,20
2018-09-16 21:00:00,"Monday",1.98619070512821,1260,21
2018-09-16 21:15:00,"Monday",1.91702884615385,1275,21
2018-09-16 21:30:00,"Monday",1.88830929487179,1290,21
2018-09-16 21:45:00,"Monday",1.69523717948718,1305,21
2018-09-16 22:00:00,"Monday",1.42401442307692,1320,22
2018-09-16 22:15:00,"Monday",1.34368269230769,1335,22
2018-09-16 22:30:00,"Monday",1.47779166666667,1350,22
2018-09-16 22:45:00,"Monday",1.14837371794872,1365,22
2018-09-16 23:00:00,"Monday",0.996586538461538,1380,23
2018-09-16 23:15:00,"Monday",0.860165064102564,1395,23
2018-09-16 23:30:00,"Monday",0.750258012820513,1410,23
2018-09-16 23:45:00,"Monday",0.728498397435898,1425,23
2018-09-17 00:00:00,"Monday",0.653791666666667,0,0
2018-09-16 00:15:00,"Tuesday",0.592278846153846,15,0
2018-09-16 00:30:00,"Tuesday",0.618842948717949,30,0
2018-09-16 00:45:00,"Tuesday",0.558517628205128,45,0
2018-09-16 01:00:00,"Tuesday",0.5245,60,1
2018-09-16 01:15:00,"Tuesday",0.542581730769231,75,1
2018-09-16 01:30:00,"Tuesday",0.559185897435897,90,1
2018-09-16 01:45:00,"Tuesday",0.501676282051282,105,1
2018-09-16 02:00:00,"Tuesday",0.499405448717949,120,2
2018-09-16 02:15:00,"Tuesday",0.50355608974359,135,2
2018-09-16 02:30:00,"Tuesday",0.504418269230769,150,2
2018-09-16 02:45:00,"Tuesday",0.511080128205128,165,2
2018-09-16 03:00:00,"Tuesday",0.504625,180,3
2018-09-16 03:15:00,"Tuesday",0.445858974358974,195,3
2018-09-16 03:30:00,"Tuesday",0.458865384615385,210,3
2018-09-16 03:45:00,"Tuesday",0.473041666666667,225,3
2018-09-16 04:00:00,"Tuesday",0.478862179487179,240,4
2018-09-16 04:15:00,"Tuesday",0.461482371794872,255,4
2018-09-16 04:30:00,"Tuesday",0.482894230769231,270,4
2018-09-16 04:45:00,"Tuesday",0.49375641025641,285,4
2018-09-16 05:00:00,"Tuesday",0.471708333333333,300,5
2018-09-16 05:15:00,"Tuesday",0.461447115384615,315,5
2018-09-16 05:30:00,"Tuesday",0.486185897435897,330,5
2018-09-16 05:45:00,"Tuesday",0.505524038461538,345,5
2018-09-16 06:00:00,"Tuesday",0.5295,360,6
2018-09-16 06:15:00,"Tuesday",0.568836538461538,375,6
2018-09-16 06:30:00,"Tuesday",0.652479166666667,390,6
2018-09-16 06:45:00,"Tuesday",0.600322115384615,405,6
2018-09-16 07:00:00,"Tuesday",0.610979166666667,420,7
2018-09-16 07:15:00,"Tuesday",0.658814102564103,435,7
2018-09-16 07:30:00,"Tuesday",0.619512820512821,450,7
2018-09-16 07:45:00,"Tuesday",0.715875,465,7
2018-09-16 08:00:00,"Tuesday",0.824059294871795,480,8
2018-09-16 08:15:00,"Tuesday",0.808526515151515,495,8
2018-09-16 08:30:00,"Tuesday",0.795270833333333,510,8
2018-09-16 08:45:00,"Tuesday",0.874254807692308,525,8
2018-09-16 09:00:00,"Tuesday",0.995694493006993,540,9
2018-09-16 09:15:00,"Tuesday",0.965363782051282,555,9
2018-09-16 09:30:00,"Tuesday",0.951764423076923,570,9
2018-09-16 09:45:00,"Tuesday",0.925416666666667,585,9
2018-09-16 10:00:00,"Tuesday",0.947456730769231,600,10
2018-09-16 10:15:00,"Tuesday",0.945684294871795,615,10
2018-09-16 10:30:00,"Tuesday",0.98080608974359,630,10
2018-09-16 10:45:00,"Tuesday",0.969179487179487,645,10
2018-09-16 11:00:00,"Tuesday",0.896383012820513,660,11
2018-09-16 11:15:00,"Tuesday",0.8656875,675,11
2018-09-16 11:30:00,"Tuesday",0.899884615384615,690,11
2018-09-16 11:45:00,"Tuesday",NA,705,11
2018-09-16 12:00:00,"Tuesday",NA,720,12
2018-09-16 12:15:00,"Tuesday",NA,735,12
2018-09-16 12:30:00,"Tuesday",NA,750,12
2018-09-16 12:45:00,"Tuesday",NA,765,12
2018-09-16 13:00:00,"Tuesday",NA,780,13
2018-09-16 13:15:00,"Tuesday",NA,795,13
2018-09-16 13:30:00,"Tuesday",NA,810,13
2018-09-16 13:45:00,"Tuesday",NA,825,13
2018-09-16 14:00:00,"Tuesday",NA,840,14
2018-09-16 14:15:00,"Tuesday",NA,855,14
2018-09-16 14:30:00,"Tuesday",NA,870,14
2018-09-16 14:45:00,"Tuesday",1.14535096153846,885,14
2018-09-16 15:00:00,"Tuesday",0.94238782051282,900,15
2018-09-16 15:15:00,"Tuesday",0.963211538461539,915,15
2018-09-16 15:30:00,"Tuesday",1.14783653846154,930,15
2018-09-16 15:45:00,"Tuesday",1.03833333333333,945,15
2018-09-16 16:00:00,"Tuesday",1.08516185897436,960,16
2018-09-16 16:15:00,"Tuesday",1.1535641025641,975,16
2018-09-16 16:30:00,"Tuesday",1.11928365384615,990,16
2018-09-16 16:45:00,"Tuesday",1.03814262820513,1005,16
2018-09-16 17:00:00,"Tuesday",1.13203846153846,1020,17
2018-09-16 17:15:00,"Tuesday",1.27102083333333,1035,17
2018-09-16 17:30:00,"Tuesday",1.18934615384615,1050,17
2018-09-16 17:45:00,"Tuesday",1.28450641025641,1065,17
2018-09-16 18:00:00,"Tuesday",1.19275,1080,18
2018-09-16 18:15:00,"Tuesday",1.35601762820513,1095,18
2018-09-16 18:30:00,"Tuesday",1.27281570512821,1110,18
2018-09-16 18:45:00,"Tuesday",1.27260897435897,1125,18
2018-09-16 19:00:00,"Tuesday",1.4492483974359,1140,19
2018-09-16 19:15:00,"Tuesday",1.37066826923077,1155,19
2018-09-16 19:30:00,"Tuesday",1.49762980769231,1170,19
2018-09-16 19:45:00,"Tuesday",1.69360737179487,1185,19
2018-09-16 20:00:00,"Tuesday",1.34717147435897,1200,20
2018-09-16 20:15:00,"Tuesday",1.25108974358974,1215,20
2018-09-16 20:30:00,"Tuesday",1.31135416666667,1230,20
2018-09-16 20:45:00,"Tuesday",1.14277724358974,1245,20
2018-09-16 21:00:00,"Tuesday",1.24409615384615,1260,21
2018-09-16 21:15:00,"Tuesday",1.13819230769231,1275,21
2018-09-16 21:30:00,"Tuesday",1.21284935897436,1290,21
2018-09-16 21:45:00,"Tuesday",1.09440384615385,1305,21
2018-09-16 22:00:00,"Tuesday",0.973375,1320,22
2018-09-16 22:15:00,"Tuesday",1.17960096153846,1335,22
2018-09-16 22:30:00,"Tuesday",1.20028846153846,1350,22
2018-09-16 22:45:00,"Tuesday",0.995274038461538,1365,22
2018-09-16 23:00:00,"Tuesday",0.857775641025641,1380,23
2018-09-16 23:15:00,"Tuesday",0.882375,1395,23
2018-09-16 23:30:00,"Tuesday",0.910838141025641,1410,23
2018-09-16 23:45:00,"Tuesday",0.960916083916084,1425,23
2018-09-17 00:00:00,"Tuesday",0.835625,0,0
