"time","conc","wdir","wspeed","temp","minute","hour","dow","wos"
2018-09-07 04:30:00,0.38088,135,0.42333332138765,22.7192,270,4,"Friday","1"
2018-09-07 05:00:00,0.474791666666667,135,0.07666666495295,22.7299583333333,300,5,"Friday","1"
2018-09-07 05:30:00,0.49216,135,0.2799999893955,22.63668,330,5,"Friday","1"
2018-09-07 06:00:00,0.53836,270,0.7299999942385,22.44596,360,6,"Friday","1"
2018-09-07 06:30:00,0.63944,135,0.28999999538065,22.26908,390,6,"Friday","1"
2018-09-07 07:00:00,0.722958333333333,135,0.311428578304414,22.3685833333333,420,7,"Friday","1"
2018-09-07 07:30:00,0.78,135,0.620000009736,22.30472,450,7,"Friday","1"
2018-09-07 08:00:00,0.8354,135,1.044000010193,22.60508,480,8,"Friday","1"
2018-09-07 08:30:00,1.01796,135,1.11333332955833,22.97848,510,8,"Friday","1"
2018-09-07 09:00:00,1.34468,270,0.606666663041,23.53004,540,9,"Friday","1"
2018-09-07 09:30:00,1.61628,90,0.851999998093,24.4942,570,9,"Friday","1"
2018-09-07 10:00:00,1.00284,135,1.68857142754914,24.99384,600,10,"Friday","1"
2018-09-07 10:30:00,1.12608,270,0.84399999305538,25.59764,630,10,"Friday","1"
2018-09-07 11:00:00,1.18458333333333,270,1.713333328565,26.163375,660,11,"Friday","1"
2018-09-07 11:30:00,1.1856,270,0.770000013833167,26.57676,690,11,"Friday","1"
2018-09-07 12:00:00,0.9866,270,1.47666667898617,27.13696,720,12,"Friday","1"
2018-09-07 12:30:00,1.35344,270,1.0920000076316,27.601,750,12,"Friday","1"
2018-09-07 13:00:00,1.10276,270,0.836666670938667,28.06596,780,13,"Friday","1"
2018-09-07 13:30:00,0.96956,270,0.986666668826983,28.50744,810,13,"Friday","1"
2018-09-07 14:00:00,1.045625,135,1.3279999971396,28.7613333333333,840,14,"Friday","1"
2018-09-07 14:30:00,1.13168,270,0.991428575344572,29.04452,870,14,"Friday","1"
2018-09-07 15:00:00,1.03464,270,1.031999993325,29.18248,900,15,"Friday","1"
2018-09-07 15:30:00,1.08376,135,1.10857141869357,29.22964,930,15,"Friday","1"
2018-09-07 16:00:00,1.05512,270,1.26666668057383,29.0362,960,16,"Friday","1"
2018-09-07 16:30:00,1.17933333333333,270,0.553333326552467,28.767,990,16,"Friday","1"
2018-09-07 17:00:00,1.33168,135,0.599999997143167,28.52144,1020,17,"Friday","1"
2018-09-07 17:30:00,0.98148,135,0.53666667391865,28.30408,1050,17,"Friday","1"
2018-09-07 18:00:00,1.14404,270,0.320000006152686,28.01648,1080,18,"Friday","1"
2018-09-07 18:30:00,1.2715,135,0.34400000274178,27.7478333333333,1110,18,"Friday","1"
2018-09-07 19:00:00,1.309,135,0.01199999973178,27.43028,1140,19,"Friday","1"
2018-09-07 19:30:00,1.76244,135,0.00799999982118,27.30708,1170,19,"Friday","1"
2018-09-07 20:00:00,1.50792,135,0.1799999952318,27.12984,1200,20,"Friday","1"
2018-09-07 20:30:00,1.15904166666667,270,0.456666658322133,26.701625,1230,20,"Friday","1"
2018-09-07 21:00:00,1.00668,135,0.68999999016525,26.24796,1260,21,"Friday","1"
2018-09-07 21:30:00,0.9048,90,0.4679999955,25.73996,1290,21,"Friday","1"
2018-09-07 22:00:00,1.04604,135,0.1366666667163,25.35088,1320,22,"Friday","1"
2018-09-07 22:30:00,1.02141666666667,135,0.259999997913983,25.1435833333333,1350,22,"Friday","1"
2018-09-07 23:00:00,0.88312,135,0.350000000248167,24.8674,1380,23,"Friday","1"
2018-09-07 23:30:00,0.68068,315,0.507999998331,24.4448,1410,23,"Friday","1"
2018-09-08 00:00:00,0.64188,135,0.551428575068686,23.99688,0,0,"Saturday","1"
2018-09-08 00:30:00,0.57472,135,0.503333327671,23.65464,30,0,"Saturday","2"
2018-09-08 01:00:00,0.562166666666667,135,0.490000005812483,23.372875,60,1,"Saturday","2"
2018-09-08 01:30:00,0.47164,135,0.509999985496667,23.045,90,1,"Saturday","2"
2018-09-08 02:00:00,0.47472,270,0.306666668504483,22.76404,120,2,"Saturday","2"
2018-09-08 02:30:00,0.4645,90,0.15600000023838,22.6873333333333,150,2,"Saturday","2"
2018-09-08 03:00:00,0.39168,135,0.31999999955298,22.47476,180,3,"Saturday","2"
2018-09-08 03:30:00,0.384375,135,0.228571428252129,22.13625,210,3,"Saturday","2"
2018-09-08 04:00:00,0.43692,135,0.25000000062115,22.1134,240,4,"Saturday","2"
2018-09-08 04:30:00,0.39088,135,0.163333332165983,22.16024,270,4,"Saturday","2"
2018-09-08 05:00:00,0.41716,135,0.28800000250338,22.16984,300,5,"Saturday","2"
2018-09-08 05:30:00,0.419625,270,0.3199999934683,22.1732083333333,330,5,"Saturday","2"
2018-09-08 06:00:00,0.43588,135,0.74285714967,22.1318,360,6,"Saturday","2"
2018-09-08 06:30:00,0.519916666666667,270,0.296666661898317,22.0777916666667,390,6,"Saturday","2"
2018-09-08 07:00:00,0.6494,90,0.214999998919725,22.11824,420,7,"Saturday","2"
2018-09-08 07:30:00,0.928913043478261,135,0.430000014603,22.4749130434783,450,7,"Saturday","2"
2018-09-08 08:00:00,0.983142857142857,270,0.07999999821196,22.6955714285714,480,8,"Saturday","2"
2018-09-08 08:30:00,1.10586363636364,270,0.41200000569218,23.1237272727273,510,8,"Saturday","2"
2018-09-08 09:00:00,1.00195238095238,270,0.643333325783,23.6428571428571,540,9,"Saturday","2"
2018-09-08 09:30:00,1.38927272727273,270,1.1319999933244,24.5742727272727,570,9,"Saturday","2"
2018-09-08 10:00:00,1.05413636363636,135,0.9066666662695,25.0717272727273,600,10,"Saturday","2"
2018-09-08 10:30:00,0.880291666666667,135,1.23714287366171,25.96925,630,10,"Saturday","2"
2018-09-08 11:00:00,0.943458333333333,270,0.9119999945168,26.806625,660,11,"Saturday","2"
2018-09-08 11:30:00,0.99716,270,1.24333331982333,27.07088,690,11,"Saturday","2"
2018-09-08 12:00:00,1.24908,270,1.0400000158695,27.1202,720,12,"Saturday","2"
2018-09-08 12:30:00,1.03120833333333,135,1.62399997711,27.4028333333333,750,12,"Saturday","2"
2018-09-08 13:00:00,0.937416666666667,135,0.75,27.7033333333333,780,13,"Saturday","2"
2018-09-08 13:30:00,1.03996,135,0.83000001311225,27.76464,810,13,"Saturday","2"
2018-09-08 14:00:00,1.07741666666667,NA,NA,28.3108333333333,840,14,"Saturday","2"
2018-09-08 14:30:00,1.21932,NA,NA,28.57836,870,14,"Saturday","2"
2018-09-08 15:00:00,1.08383333333333,225,0.453333338101667,28.6239583333333,900,15,"Saturday","2"
2018-09-08 15:30:00,1.18188,135,0.51333333365615,28.99684,930,15,"Saturday","2"
2018-09-08 16:00:00,1.0372,270,0.629999988402,29.0862,960,16,"Saturday","2"
2018-09-08 16:30:00,1.37432,270,0.686666662493833,28.84048,990,16,"Saturday","2"
2018-09-08 17:00:00,1.53620833333333,270,0.733333327497483,28.7753333333333,1020,17,"Saturday","2"
2018-09-08 17:30:00,0.90404,135,0.485714286566,28.47996,1050,17,"Saturday","2"
2018-09-08 18:00:00,1.1118,270,0.0633333325386167,28.17392,1080,18,"Saturday","2"
2018-09-08 18:30:00,1.19288,270,0.0399999997268,27.9764,1110,18,"Saturday","2"
2018-09-08 19:00:00,1.5054,135,0.033333334451,27.50032,1140,19,"Saturday","2"
2018-09-08 19:30:00,2.259875,135,0,26.9932916666667,1170,19,"Saturday","2"
2018-09-08 20:00:00,2.36672,270,0,26.63928,1200,20,"Saturday","2"
2018-09-08 20:30:00,1.67352,135,0.0133333330353167,26.33704,1230,20,"Saturday","2"
2018-09-08 21:00:00,1.58524,135,0.00571428558657143,26.25468,1260,21,"Saturday","2"
2018-09-08 21:30:00,1.17752,135,0.00333333325883333,26.271,1290,21,"Saturday","2"
2018-09-08 22:00:00,1.19216666666667,135,0.00857142837984286,26.2920416666667,1320,22,"Saturday","2"
2018-09-08 22:30:00,1.10992,270,0.08399999886758,26.1788,1350,22,"Saturday","2"
2018-09-08 23:00:00,0.89052,135,0.21333332856515,25.91624,1380,23,"Saturday","2"
2018-09-08 23:30:00,0.86448,270,0.306666671608983,25.38764,1410,23,"Saturday","2"
2018-09-09 00:00:00,0.74392,90,0.0399999997268,24.96148,0,0,"Sunday","2"
2018-09-09 00:30:00,0.63184,225,0.0914285683207,24.65964,30,0,"Sunday","2"
2018-09-09 01:00:00,0.5538,270,0.0233333328118,24.27808,60,1,"Sunday","2"
2018-09-09 01:30:00,0.54612,270,0.2066666614265,23.87184,90,1,"Sunday","2"
2018-09-09 02:00:00,0.53812,135,0.0566666685045,23.51296,120,2,"Sunday","2"
2018-09-09 02:30:00,0.51772,270,0,23.39184,150,2,"Sunday","2"
2018-09-09 03:00:00,0.4464,270,0.03199999928478,23.30132,180,3,"Sunday","2"
2018-09-09 03:30:00,0.442,135,0.00666666651766667,23.0940833333333,210,3,"Sunday","2"
2018-09-09 04:00:00,0.47204,135,0.179999998957,22.96696,240,4,"Sunday","2"
2018-09-09 04:30:00,0.41932,135,0.033333334451,22.91644,270,4,"Sunday","2"
2018-09-09 05:00:00,0.45176,90,0.120000004768333,22.87848,300,5,"Sunday","2"
2018-09-09 05:30:00,0.519416666666667,225,0,22.918,330,5,"Sunday","2"
2018-09-09 06:00:00,0.6104,135,0.0233333334326667,22.8776,360,6,"Sunday","2"
2018-09-09 06:30:00,0.5384,135,0.00999999977648333,22.70872,390,6,"Sunday","2"
2018-09-09 07:00:00,0.58244,135,0,22.59292,420,7,"Sunday","2"
2018-09-09 07:30:00,0.5598,135,0,22.82508,450,7,"Sunday","2"
2018-09-09 08:00:00,0.74208,135,0.09199999868878,23.27504,480,8,"Sunday","2"
2018-09-09 08:30:00,0.686958333333333,135,0.319999998435483,23.917125,510,8,"Sunday","2"
2018-09-09 09:00:00,0.885,90,0.153333336115,24.4888,540,9,"Sunday","2"
2018-09-09 09:30:00,1.068,270,0.3359999977052,25.64572,570,9,"Sunday","2"
2018-09-09 10:00:00,0.78316,90,0.24399999454618,26.37448,600,10,"Sunday","2"
2018-09-09 10:30:00,0.79828,270,0.0039999999106,27.4526,630,10,"Sunday","2"
2018-09-09 11:00:00,1.04624,270,0.126666666318967,27.53396,660,11,"Sunday","2"
2018-09-09 11:30:00,0.8095,270,0.39666665034945,28.0333333333333,690,11,"Sunday","2"
2018-09-09 12:00:00,0.74284,135,1.4280000194916,28.31152,720,12,"Sunday","2"
2018-09-09 12:30:00,0.87364,270,0.61600000038678,28.73412,750,12,"Sunday","2"
2018-09-09 13:00:00,0.90672,270,0.6200000047685,29.39724,780,13,"Sunday","2"
2018-09-09 13:30:00,0.83464,135,1.0359999954702,29.66404,810,13,"Sunday","2"
2018-09-09 14:00:00,0.83764,270,0.603333317364483,30.01248,840,14,"Sunday","2"
2018-09-09 14:30:00,0.97632,270,0.367999997735,30.12536,870,14,"Sunday","2"
2018-09-09 15:00:00,0.97076,135,1.38333333531883,30.31956,900,15,"Sunday","2"
2018-09-09 15:30:00,0.814875,270,0.856666679183,30.5586666666667,930,15,"Sunday","2"
2018-09-09 16:00:00,0.69052,225,0.646666657178983,30.84268,960,16,"Sunday","2"
2018-09-09 16:30:00,0.67224,135,0.259999997293,30.30648,990,16,"Sunday","2"
2018-09-09 17:00:00,0.8196,135,0.15999999642378,30.05492,1020,17,"Sunday","2"
2018-09-09 17:30:00,1.12384,135,0.2533333307753,29.79392,1050,17,"Sunday","2"
2018-09-09 18:00:00,1.12692,135,0.106666665524283,29.487,1080,18,"Sunday","2"
2018-09-09 18:30:00,0.99324,135,0.0114285711731286,29.05868,1110,18,"Sunday","2"
2018-09-09 19:00:00,0.79692,135,0.00857142837984286,28.49324,1140,19,"Sunday","2"
2018-09-09 19:30:00,1.07575,135,0,27.8142916666667,1170,19,"Sunday","2"
2018-09-09 20:00:00,1.13392,135,0,27.47204,1200,20,"Sunday","2"
2018-09-09 20:30:00,1.16612,135,0,27.19368,1230,20,"Sunday","2"
2018-09-09 21:00:00,2.022,135,0,26.89384,1260,21,"Sunday","2"
2018-09-09 21:30:00,2.36096,135,0,26.3438,1290,21,"Sunday","2"
2018-09-09 22:00:00,2.68854166666667,270,0,25.9835416666667,1320,22,"Sunday","2"
2018-09-09 22:30:00,1.73804,270,0,25.81616,1350,22,"Sunday","2"
2018-09-09 23:00:00,1.3424,270,0,25.70228,1380,23,"Sunday","2"
2018-09-09 23:30:00,1.07352,270,0.0833333333333333,26.08744,1410,23,"Sunday","2"
2018-09-10 00:00:00,0.95,135,0.01199999973178,26.4204166666667,0,0,"Monday","2"
2018-09-10 00:30:00,0.85072,135,0.00333333325883333,26.43068,30,0,"Monday","2"
2018-09-10 01:00:00,0.67504,135,0,26.16024,60,1,"Monday","2"
2018-09-10 01:30:00,0.633625,135,0,25.9547083333333,90,1,"Monday","2"
2018-09-10 02:00:00,0.57516,135,0.0039999999106,25.72644,120,2,"Monday","2"
2018-09-10 02:30:00,0.52232,270,0.00666666651765,25.47844,150,2,"Monday","2"
2018-09-10 03:00:00,0.50196,270,0.0433333336064833,25.00308,180,3,"Monday","2"
2018-09-10 03:30:00,0.50728,270,0.0233333328118,24.707,210,3,"Monday","2"
2018-09-10 04:00:00,0.53332,135,0.0133333330353167,24.53184,240,4,"Monday","2"
2018-09-10 04:30:00,0.48892,270,0.0133333330353167,24.27508,270,4,"Monday","2"
2018-09-10 05:00:00,0.47625,135,0.01666666629415,24.172375,300,5,"Monday","2"
2018-09-10 05:30:00,0.51244,225,0.01199999973178,24.0402,330,5,"Monday","2"
2018-09-10 06:00:00,0.52172,135,0.0300000011921667,23.9088,360,6,"Monday","2"
2018-09-10 06:30:00,0.510208333333333,180,0,23.74675,390,6,"Monday","2"
2018-09-10 07:00:00,0.52492,135,0.00857142837984286,23.752,420,7,"Monday","2"
2018-09-10 07:30:00,0.6786,135,0.00666666651765,23.7912,450,7,"Monday","2"
2018-09-10 08:00:00,0.75252,135,0,23.86368,480,8,"Monday","2"
2018-09-10 08:30:00,1.0264,90,0.01199999973178,24.03348,510,8,"Monday","2"
2018-09-10 09:00:00,1.12716,270,0.0971428549715429,24.41648,540,9,"Monday","2"
2018-09-10 09:30:00,1.02284,135,0.07666666681565,25.00248,570,9,"Monday","2"
2018-09-10 10:00:00,1.02624,135,0.383333334699317,25.311,600,10,"Monday","2"
2018-09-10 10:30:00,1.14444,270,0.33666666907565,25.97528,630,10,"Monday","2"
2018-09-10 11:00:00,1.33744,270,0.1733333331843,26.24168,660,11,"Monday","2"
2018-09-10 11:30:00,1.07356,135,0.163333332166133,26.23504,690,11,"Monday","2"
2018-09-10 12:00:00,1.10616666666667,90,0.445714292781543,26.5619583333333,720,12,"Monday","2"
2018-09-10 12:30:00,0.98308,90,0.296666671211483,26.32644,750,12,"Monday","2"
2018-09-10 13:00:00,1.09424,90,0.449999991183817,26.183,780,13,"Monday","2"
2018-09-10 13:30:00,0.91364,90,0.600000002731817,26.35456,810,13,"Monday","2"
2018-09-10 14:00:00,0.940208333333333,90,0.58333333954265,26.63475,840,14,"Monday","2"
2018-09-10 14:30:00,0.87696,90,0.78333333383115,26.55112,870,14,"Monday","2"
2018-09-10 15:00:00,0.87204,90,1.103999990225,26.60408,900,15,"Monday","2"
2018-09-10 15:30:00,0.77224,135,0.996666671087333,26.7012,930,15,"Monday","2"
2018-09-10 16:00:00,0.88992,135,0.0599999992798,26.85616,960,16,"Monday","2"
2018-09-10 16:30:00,0.78172,90,0.0685714286354,26.84488,990,16,"Monday","2"
2018-09-10 17:00:00,0.936208333333333,90,0.3533333266775,26.7750833333333,1020,17,"Monday","2"
2018-09-10 17:30:00,0.88636,270,0.0285714289971429,26.81144,1050,17,"Monday","2"
2018-09-10 18:00:00,1.0242,135,0,26.64708,1080,18,"Monday","2"
2018-09-10 18:30:00,1.72936,135,0,26.47344,1110,18,"Monday","2"
2018-09-10 19:00:00,1.92124,135,0.0199999995529667,26.40548,1140,19,"Monday","2"
2018-09-10 19:30:00,1.39756,135,0,26.10124,1170,19,"Monday","2"
2018-09-10 20:00:00,1.70048,135,0,25.902,1200,20,"Monday","2"
2018-09-10 20:30:00,1.766875,135,0,25.82225,1230,20,"Monday","2"
2018-09-10 21:00:00,2.14292,135,0,25.79372,1260,21,"Monday","2"
2018-09-10 21:30:00,1.70712,135,0,25.80224,1290,21,"Monday","2"
2018-09-10 22:00:00,1.49412,135,0,25.7224,1320,22,"Monday","2"
2018-09-10 22:30:00,1.51852,135,0,25.7124,1350,22,"Monday","2"
2018-09-10 23:00:00,1.62276,135,0,25.65964,1380,23,"Monday","2"
2018-09-10 23:30:00,1.501875,135,0,25.6919583333333,1410,23,"Monday","2"
2018-09-11 00:00:00,1.50544,135,0,25.84396,0,0,"Tuesday","2"
